,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,5.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,2.414,200000.0,200000.0,200000.0,200000.0,1800000.0,1800000.0,1800000.0,1800000.0,-1.0,-1.0,-1.0,-1.0,40184.21052631579,32396.929824561405,32697.36842105263,32201.754385964912,255.0,30054.824561403508,1427478.1096491227,1205942.9824561405,1720591.1271929825,49147.333333333336,1021436.4035087719,49644.4100877193,11992.118421052632,918470.3947368421,10560.407894736842,34390.21710526316,1215002.74122807,41376.68421052631
std,0.008944271909999166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610.7648280880228,1492.2184250409246,1547.9421590304578,1642.4576843972773,0.0,1521.732230105765,35865.6872254664,538.6542936273551,43292.21797614066,253.3435895359785,445.75088335261825,496.5825325947682,1795.1600777164556,521.4631337729697,1666.766542735212,1693.2443100217556,58.53661322385587,2073.8262882132176
min,2.41,200000.0,200000.0,200000.0,200000.0,1800000.0,1800000.0,1800000.0,1800000.0,-1.0,-1.0,-1.0,-1.0,33000.0,26000.0,27000.0,25000.0,255.0,24000.0,963658.0,1205000.0,1161378.0,48184.0,1021250.0,49008.0,10736.0,917500.0,9170.0,33215.0,1215000.0,40095.0
25%,2.41,200000.0,200000.0,200000.0,200000.0,1800000.0,1800000.0,1800000.0,1800000.0,-1.0,-1.0,-1.0,-1.0,39000.0,32000.0,32000.0,31000.0,255.0,29000.0,1423156.0,1206250.0,1714932.0,48944.0,1021250.0,49008.0,11529.0,918750.0,10098.0,33761.0,1215000.0,40119.75
50%,2.41,200000.0,200000.0,200000.0,200000.0,1800000.0,1800000.0,1800000.0,1800000.0,-1.0,-1.0,-1.0,-1.0,41000.0,33000.0,33000.0,33000.0,255.0,30000.0,1430691.0,1206250.0,1724580.0,49248.0,1021250.0,50029.0,11773.0,918750.0,10098.0,34034.0,1215000.0,41310.0
75%,2.41,200000.0,200000.0,200000.0,200000.0,1800000.0,1800000.0,1800000.0,1800000.0,-1.0,-1.0,-1.0,-1.0,41000.0,33000.0,34000.0,33000.0,255.0,31000.0,1439048.0,1206250.0,1734228.0,49248.0,1021250.0,50029.0,12017.0,918750.0,11004.0,34216.0,1215000.0,41310.0
max,2.43,200000.0,200000.0,200000.0,200000.0,1800000.0,1800000.0,1800000.0,1800000.0,-1.0,-1.0,-1.0,-1.0,43000.0,35000.0,35000.0,35000.0,255.0,33000.0,1494670.0,1206250.0,1801764.0,49704.0,1022500.0,50078.0,25010.0,918750.0,22925.0,45773.0,1216250.0,54675.0
