[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  18572       tick        494848          2309       1238141 
      2  18572       tick       1900209             9       3797899 
      3  18572       tick       1900968             8       3799560 
      4  18572       tick       1900405             8       3798328 
      5  18572       tick       1902135            13       3801670 
      6  18572       tick       1899871             9       3797170 
      7  18572       tick       1900387             7       3798242 
      8  18572       tick       1900568             7       3798705 
      9  18572       tick       1894011            12       3785755 
     10  18572       tick       1888206             8       3774148 
     11  18572       tick       1899770             7       3797231 
     12  18572       tick       1889936            14       3777469 
     13  18572       tick       1900352             8       3798220 
     14  18572       tick       1902305             7       3802147 
     15  18572       tick       1899044             8       3795527 
     16  18572       tick       1898626             9       3794757 
     17  18572       tick       1899253             8       3796032 
     18  18572       tick       1888262             9       3774151 
     19  18572       tick       1898693             7       3794893 
     20  18572       tick       1900145             7       3797743 
     21  18572       tick       1900728             8       3798985 
     22  18572       exit       1482867            98       2963689 
