,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,5.0,5.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.24802266818,8.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.811881178,1880230.0,1858394.602
std,0.11849679099586163,0.0,0.0,0.0,0.0,0.0,0.0,0.6004343170234441,47245.49965062532,47468.436612026584
min,2.1608179216,8.0,100000.0,599999.0,599999.0,599999.0,599999.0,27.013786,1685000.0,1663868.0
25%,2.1618264864,8.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.412658,1885000.0,1865312.25
50%,2.1619120509,8.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.801234,1898000.0,1873987.0
75%,2.373122866,8.0,100000.0,599999.0,599999.0,599999.0,599999.0,29.220896,1911000.0,1882417.0
max,2.382434016,8.0,100000.0,599999.0,599999.0,599999.0,599999.0,30.915086,1936000.0,1904825.0
