[Event-to-counter mappings]
pmc1=data_mem_access
pmc2=data_read_retired
pmc3=data_write_retired
pmc4=dtlb_misses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   8177       tick      12929405       8616825       4308687         12644 
      2   8177       tick      21150016      14100010       7050006         20738 
      3   8177       tick      21223463      14148975       7074488         20764 
      4   8177       tick      21208536      14139023       7069513         20710 
      5   8177       tick      21219132      14146089       7073043         20527 
      6   8177       tick      21101630      14067754       7033876         20661 
      7   8177       tick      20926691      13951128       6975563         20525 
      8   8177       tick      20868469      13912313       6956156         20436 
      9   8177       tick      21015517      14010347       7005170         20545 
     10   8177       tick      21184460      14122974       7061486         20612 
     11   8177       tick      21034982      14023321       7011661         20621 
     12   8177       tick      21146241      14097494       7048747         20624 
     13   8177       tick      21235159      14156775       7078384         20753 
     14   8177       tick      21187579      14125051       7062528         20750 
     15   8177       tick      21243137      14162092       7081045         20763 
     16   8177       tick      21227299      14151532       7075767         20734 
     17   8177       tick      21221560      14147707       7073853         20769 
     18   8177       tick      21191118      14127413       7063705         20703 
     19   8177       tick      21188626      14125750       7062876         20672 
     20   8177       tick      21227868      14151913       7075955         20779 
     21   8177       tick      21046807      14031203       7015604         20523 
     22   8177       tick      21229636      14153089       7076547         20831 
     23   8177       tick      21242601      14161734       7080867         20739 
     24   8177       tick      21215123      14143415       7071708         20713 
     25   8177       tick      21127352      14084900       7042452         20687 
     26   8177       tick      21118879      14079252       7039627         20694 
     27   8177       tick      21171518      14114346       7057172         20716 
     28   8177       tick      21112442      14074962       7037480         20658 
     29   8177       tick      21177991      14118661       7059330         20697 
     30   8177       tick      21104253      14069503       7034750         20616 
     31   8177       tick      20438943      13625961       6812982         20042 
     32   8177       tick      21673308      14448870       7224438         21124 
     33   8177       tick      20996116      13997412       6998704         20520 
     34   8177       tick      21079013      14052675       7026338         20592 
     35   8177       tick      21072097      14048063       7024034         20663 
     36   8177       tick      21122035      14081358       7040677         20579 
     37   8177       tick      21188969      14125979       7062990         20747 
     38   8177       tick      21130494      14086998       7043496         20653 
     39   8177       tick      21186169      14124112       7062057         20723 
     40   8177       tick      21196846      14131232       7065614         20457 
     41   8177       tick      21066860      14044574       7022286         20465 
     42   8177       tick      21062097      14041399       7020698         20643 
     43   8177       tick      21222982      14148656       7074326         20739 
     44   8177       tick      21169046      14112699       7056347         20746 
     45   8177       exit       2162789       1441825        720897          2127 
