[Event-to-counter mappings]
pmc1=data_mem_access
pmc2=data_read_retired
pmc3=data_write_retired
pmc4=dtlb_misses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   2935       tick       5562513       3705563       1853057         17152 
      2   2935       tick       7752907       5168605       2584302         24016 
      3   2935       tick       7752984       5168656       2584328         23973 
      4   2935       tick       7733579       5155720       2577859         23881 
      5   2935       tick       7754143       5169429       2584714         24054 
      6   2935       tick       7727358       5151573       2575785         23917 
      7   2935       tick       7669797       5113198       2556599         23693 
      8   2935       tick       7664997       5109998       2554999         23776 
      9   2935       tick       7674485       5116323       2558162         23682 
     10   2935       tick       7722943       5148629       2574314         23908 
     11   2935       tick       7716255       5144170       2572085         23908 
     12   2935       tick       7755468       5170312       2585156         24039 
     13   2935       tick       7751794       5167863       2583931         23912 
     14   2935       tick       7740965       5160644       2580321         23984 
     15   2935       tick       7661930       5107953       2553977         23787 
     16   2935       tick       7759159       5172772       2586387         23924 
     17   2935       tick       7757717       5171812       2585905         24100 
     18   2935       tick       7750355       5166903       2583452         23903 
     19   2935       tick       7758858       5172572       2586286         23928 
     20   2935       tick       7760745       5173830       2586915         24053 
     21   2935       tick       7761011       5174008       2587003         24057 
     22   2935       tick       7719424       5146283       2573141         23943 
     23   2935       tick       7650998       5100666       2550332         23697 
     24   2935       tick       7659954       5106636       2553318         23761 
     25   2935       tick       7660753       5107169       2553584         23757 
     26   2935       tick       7711210       5140807       2570403         23854 
     27   2935       tick       7742873       5161914       2580959         23963 
     28   2935       tick       7700751       5133834       2566917         23881 
     29   2935       tick       7758225       5172150       2586075         24048 
     30   2935       exit       6250943       4167262       2083614         19297 
