[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  16054       tick          1813          9603        638306 
      2  16054       tick        536685          2715       2069416 
      3  16054       tick        899558            68       3027115 
      4  16054       tick        899549            76       3027038 
      5  16054       tick        904201            76       3042718 
      6  16054       tick        900906            79       3031612 
      7  16054       tick        904514            72       3043792 
      8  16054       tick        904139            62       3042502 
      9  16054       tick        904857            72       3044880 
     10  16054       tick        899475            91       3026829 
     11  16054       tick        895522           104       3013485 
     12  16054       tick        901095           103       3032297 
     13  16054       tick        899860           102       3028101 
     14  16054       tick        894442           110       3009857 
     15  16054       tick        881350           146       2965778 
     16  16054       tick        894417           121       3009833 
     17  16054       tick        881368           131       2965846 
     18  16054       tick        882457           146       2969514 
     19  16054       tick        864798           140       2910145 
     20  16054       tick        881062           140       2964863 
     21  16054       tick        884736           142       2977239 
     22  16054       tick        885674           136       2980374 
     23  16054       tick        883259           133       2972371 
     24  16054       tick        884249           121       2975630 
     25  16054       tick        888606           131       2990212 
     26  16054       tick        894447           118       3009870 
     27  16054       tick        904835            87       3044876 
     28  16054       tick        896908           129       3018195 
     29  16054       tick        905704            93       3047726 
     30  16054       tick        903531           101       3040516 
     31  16054       tick        901633           105       3034048 
     32  16054       tick        895270           120       3012656 
     33  16054       tick        903960           103       3041881 
     34  16054       tick        890226           124       2995755 
     35  16054       tick        900880            97       3031550 
     36  16054       tick        904923            91       3045158 
     37  16054       tick        902422           109       3036774 
     38  16054       tick        901814           108       3034673 
     39  16054       tick        904369            98       3043307 
     40  16054       tick        902271            97       3036184 
     41  16054       tick        904716           106       3044415 
     42  16054       tick        897332           113       3019544 
     43  16054       tick        896158           101       3015739 
     44  16054       tick        888607           102       2990332 
     45  16054       tick        902698           111       3037692 
     46  16054       tick        903714            97       3041060 
     47  16054       tick        903337            96       3039806 
     48  16054       tick        902205            84       3036020 
     49  16054       tick        901148           103       3032441 
     50  16054       tick        903135            98       3039140 
     51  16054       tick        904372            93       3043317 
     52  16054       exit        430183           129       1447275 
