UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
100000,,,,,,,,,,,,
,1500000,1500000,1500000,1500000,45764,0,0,0,3106000,619000,5019000,45764
,1500000,1500000,1500000,1500000,46251,0,0,0,3106000,619000,5019000,46251
,1500000,1500000,1500000,1500000,46738,0,0,0,4820000,961000,5019000,46738
,1500000,1500000,1500000,1500000,47712,0,0,0,4820000,961000,5019000,47712
,1500000,1500000,1500000,1500000,47225,0,0,0,4820000,961000,5019000,47225
,1500000,1500000,1500000,1500000,47225,0,0,0,4965000,989000,5019000,47225
,1500000,1500000,1500000,1500000,47712,0,0,0,4965000,989000,5019000,47712
,1500000,1500000,1500000,1500000,47225,0,0,0,4973000,991000,5019000,47225
,1500000,1500000,1500000,1500000,47712,0,0,0,4973000,991000,5019000,47712
,1500000,1500000,1500000,1500000,46738,0,0,0,4973000,991000,5019000,46738
,1500000,1500000,1500000,1500000,47712,0,0,0,4981000,992000,5010000,47712
,1500000,1500000,1500000,1500000,47712,0,0,0,4981000,992000,5019000,47712
,1500000,1500000,1500000,1500000,46738,0,0,0,4981000,992000,5019000,46738
,1500000,1500000,1500000,1500000,47225,0,0,0,4973000,993000,5019000,47225
,1500000,1500000,1500000,1500000,49660,0,0,0,4973000,993000,5019000,49660
,1500000,1500000,1500000,1500000,48199,0,0,0,4973000,993000,5019000,48199
,1500000,1500000,1500000,1500000,48686,0,0,0,4973000,991000,5019000,48686
,1500000,1500000,1500000,1500000,48686,0,0,0,4973000,991000,5019000,48686
,1500000,1500000,1500000,1500000,48199,0,0,0,4981000,992000,5019000,48199
,1500000,1500000,1500000,1500000,48199,0,0,0,4981000,992000,5019000,48199
,1500000,1500000,1500000,1500000,48199,0,0,0,4981000,992000,5019000,48199
,1500000,1500000,1500000,1500000,49173,0,0,0,4992000,995000,5019000,49173
,1500000,1500000,1500000,1500000,49660,0,0,0,4992000,995000,5019000,49660
,1500000,1500000,1500000,1500000,48199,0,0,0,4992000,995000,5019000,48199
,1500000,1500000,1500000,1500000,49173,0,0,0,4984000,993000,5019000,49173
,1500000,1500000,1500000,1500000,49660,0,0,0,4984000,993000,5019000,49660
,1500000,1500000,1500000,1500000,48686,0,0,0,4981000,993000,5019000,48686
,1500000,1500000,1500000,1500000,49660,0,0,0,4981000,993000,5019000,49660
,1500000,1500000,1500000,1500000,49173,0,0,0,4981000,993000,5019000,49173
,1500000,1500000,1500000,1500000,49173,0,0,0,4946000,986000,5019000,49173
,1500000,1500000,1500000,1500000,48686,0,0,0,4946000,986000,5019000,48686
,1500000,1500000,1500000,1500000,49660,0,0,0,4946000,986000,5019000,49660
,1500000,1500000,1500000,1500000,49660,0,0,0,4981000,992000,5019000,49660
,1500000,1500000,1500000,1500000,50147,0,0,0,4981000,992000,5019000,50147
,1500000,1500000,1500000,1500000,48686,0,0,0,4984000,993000,5019000,48686
,1500000,1500000,1500000,1500000,48686,0,0,0,4984000,993000,5019000,48686
,1500000,1500000,1500000,1500000,49173,0,0,0,4984000,993000,5019000,49173
,1500000,1500000,1500000,1500000,49660,0,0,0,4969000,990000,5019000,49660
,1500000,1500000,1500000,1500000,49660,0,0,0,4969000,990000,5019000,49660
,1500000,1500000,1500000,1500000,49660,0,0,0,4969000,990000,5019000,49660
,1500000,1500000,1500000,1500000,49173,0,0,0,4984000,993000,5019000,49173
,1500000,1500000,1500000,1500000,49173,0,0,0,4984000,993000,5019000,49173
,1500000,1500000,1500000,1500000,49173,0,0,0,4984000,993000,5019000,49173
,1500000,1500000,1500000,1500000,50147,0,0,0,4977000,991000,5010000,50147
,1500000,1500000,1500000,1500000,48686,0,0,0,4977000,991000,5019000,48686
,1500000,1500000,1500000,1500000,50147,0,0,0,4981000,994000,5019000,50147
,1500000,1500000,1500000,1500000,48686,0,0,0,4981000,994000,5010000,48686
,1500000,1500000,1500000,1500000,49660,0,0,0,4981000,994000,5019000,49660
,1500000,1500000,1500000,1500000,50634,0,0,0,4977000,993000,5019000,50634
,1500000,1500000,1500000,1500000,50147,0,0,0,4977000,993000,5019000,50147
,1500000,1500000,1500000,1500000,49173,0,0,0,4977000,993000,5019000,49173
,1500000,1500000,1500000,1500000,49660,0,0,0,4973000,991000,5019000,49660
,1500000,1500000,1500000,1500000,49660,0,0,0,4973000,991000,5019000,49660
,1500000,1500000,1500000,1500000,48686,0,0,0,4988000,994000,5010000,48686
,1500000,1500000,1500000,1500000,49660,0,0,0,4988000,994000,5019000,49660
,1500000,1500000,1500000,1500000,49660,0,0,0,4988000,994000,5019000,49660
,1500000,1500000,1500000,1500000,50147,0,0,0,4984000,994000,5019000,50147
,1500000,1500000,1500000,1500000,49660,0,0,0,4984000,994000,5010000,49660
,1500000,1500000,1500000,1500000,49660,0,0,0,4984000,994000,5019000,49660
,1500000,1500000,1500000,1500000,49660,0,0,0,4942000,986000,5019000,49660
,1500000,1500000,1500000,1500000,50634,0,0,0,4942000,986000,5019000,50634
,1500000,1500000,1500000,1500000,49173,0,0,0,4942000,986000,5019000,49173
,1500000,1500000,1500000,1500000,49660,0,0,0,4981000,992000,5019000,49660
,1500000,1500000,1500000,1500000,49660,0,0,0,4981000,992000,5019000,49660
,1500000,1500000,1500000,1500000,49660,0,0,0,4988000,994000,5019000,49660
,1500000,1500000,1500000,1500000,49173,0,0,0,4988000,994000,5019000,49173
,1500000,1500000,1500000,1500000,50147,0,0,0,4988000,994000,5010000,50147
,1500000,1500000,1500000,1500000,50634,0,0,0,4977000,993000,5019000,50634
,1500000,1500000,1500000,1500000,49660,0,0,0,4977000,993000,5019000,49660
,1500000,1500000,1500000,1500000,50634,0,0,0,4977000,993000,5019000,50634
,1500000,1500000,1500000,1500000,50634,0,0,0,4984000,995000,5010000,50634
,1500000,1500000,1500000,1500000,49173,0,0,0,4984000,995000,5019000,49173
,1500000,1500000,1500000,1500000,50147,0,0,0,4973000,993000,5019000,50147
,1500000,1500000,1500000,1500000,50634,0,0,0,4973000,993000,5019000,50634
,1500000,1500000,1500000,1500000,50147,0,0,0,4973000,993000,5019000,50147
,1500000,1500000,1500000,1500000,49660,0,0,0,4977000,992000,5019000,49660
,1500000,1500000,1500000,1500000,50147,0,0,0,4977000,992000,5019000,50634
,1500000,1500000,1500000,1500000,49660,0,0,0,4977000,992000,5019000,49660
,1500000,1500000,1500000,1500000,50634,0,0,0,4981000,993000,5019000,50634
,1500000,1500000,1500000,1500000,50634,0,0,0,4981000,993000,5010000,50634
,1500000,1500000,1500000,1500000,51121,0,0,0,4977000,993000,5019000,51121
,1500000,1500000,1500000,1500000,50634,0,0,0,4977000,993000,5010000,50634
,1500000,1500000,1500000,1500000,51121,0,0,0,4977000,993000,5019000,51121
,1500000,1500000,1500000,1500000,50634,0,0,0,4977000,993000,5019000,50634
,1500000,1500000,1500000,1500000,50147,0,0,0,4977000,993000,5019000,50147
,1500000,1500000,1500000,1500000,50634,0,0,0,4977000,993000,5010000,50634
,1500000,1500000,1500000,1500000,50634,0,0,0,4961000,990000,5019000,50634
,1500000,1500000,1500000,1500000,50634,0,0,0,4961000,990000,5019000,50634
,1500000,1500000,1500000,1500000,50147,0,0,0,4961000,990000,5010000,50147
,1500000,1500000,1500000,1500000,51121,0,0,0,4988000,995000,5010000,51121
,1500000,1500000,1500000,1500000,49173,0,0,0,4988000,995000,5019000,49173
,1500000,1500000,1500000,1500000,50147,0,0,0,4973000,993000,5019000,50147
,1500000,1500000,1500000,1500000,50634,0,0,0,4973000,993000,5019000,50634
,1500000,1500000,1500000,1500000,51121,0,0,0,4973000,993000,5010000,51121
,1500000,1500000,1500000,1500000,51608,0,0,0,4984000,994000,5019000,51608
,1500000,1500000,1500000,1500000,50147,0,0,0,4984000,994000,5019000,50147
,1500000,1500000,1500000,1500000,50634,0,0,0,4984000,994000,5019000,50634
,1500000,1500000,1500000,1500000,50634,0,0,0,4977000,993000,5019000,50634
,1500000,1500000,1500000,1500000,50634,0,0,0,4977000,993000,5019000,50634
,1500000,1500000,1500000,1500000,50634,0,0,0,4981000,992000,5019000,50634
,1500000,1500000,1500000,1500000,51121,0,0,0,4981000,992000,5019000,51121
,1500000,1500000,1500000,1500000,49660,0,0,0,4981000,992000,5010000,49660
,1500000,1500000,1500000,1500000,50634,0,0,0,4988000,995000,5019000,50634
,1500000,1500000,1500000,1500000,50634,0,0,0,4988000,995000,5019000,50634
,1500000,1500000,1500000,1500000,51121,0,0,0,4988000,995000,5019000,51121
,1500000,1500000,1500000,1500000,49660,0,0,0,4981000,993000,5019000,49660
,1500000,1500000,1500000,1500000,50634,0,0,0,4981000,993000,5019000,50634
,1500000,1500000,1500000,1500000,50634,0,0,0,4981000,993000,5019000,50634
,1500000,1500000,1500000,1500000,51121,0,0,0,4977000,992000,5019000,51121
,1500000,1500000,1500000,1500000,49660,0,0,0,4977000,992000,5019000,49660
,1500000,1500000,1500000,1500000,51608,0,0,0,4984000,994000,5019000,51608
,1500000,1500000,1500000,1500000,51121,0,0,0,4984000,994000,5019000,51121
,1500000,1500000,1500000,1500000,51121,0,0,0,4984000,994000,5019000,51121
,1500000,1500000,1500000,1500000,51121,0,0,0,4992000,995000,5019000,51121
,1500000,1500000,1500000,1500000,50634,0,0,0,4992000,995000,5019000,50634
,1500000,1500000,1500000,1500000,51121,0,0,0,4992000,995000,5019000,51121
,1500000,1500000,1500000,1500000,50147,0,0,0,4958000,988000,5019000,50147
,1500000,1500000,1500000,1500000,51121,0,0,0,4958000,988000,5019000,51121
,1500000,1500000,1500000,1500000,52095,0,0,0,4981000,992000,5019000,52095
,1500000,1500000,1500000,1500000,49173,0,0,0,4981000,992000,5010000,49173
,1500000,1500000,1500000,1500000,50634,0,0,0,4981000,992000,5019000,50634
,1500000,1500000,1500000,1500000,50634,0,0,0,4996000,997000,5010000,50634
,1500000,1500000,1500000,1500000,50634,0,0,0,4996000,997000,5019000,50634
,1500000,1500000,1500000,1500000,51121,0,0,0,4996000,997000,5010000,51121
,1500000,1500000,1500000,1500000,50634,0,0,0,4981000,994000,5019000,50634
,1500000,1500000,1500000,1500000,50634,0,0,0,4981000,994000,5019000,50634
,1500000,1500000,1500000,1500000,51121,0,0,0,4981000,994000,5019000,51121
,1500000,1500000,1500000,1500000,50147,0,0,0,4981000,994000,5019000,50147
,1500000,1500000,1500000,1500000,51121,0,0,0,4981000,994000,5019000,51121
,1500000,1500000,1500000,1500000,51121,0,0,0,4992000,995000,5019000,51121
,1500000,1500000,1500000,1500000,50147,0,0,0,4992000,995000,5019000,50147
,1500000,1500000,1500000,1500000,50634,0,0,0,4992000,995000,5019000,50634
,1500000,1500000,1500000,1500000,52095,0,0,0,4984000,994000,5019000,52095
,1500000,1500000,1500000,1500000,50634,0,0,0,4984000,994000,5019000,50634
,1500000,1500000,1500000,1500000,51608,0,0,0,4984000,994000,5019000,51608
,1500000,1500000,1500000,1500000,50634,0,0,0,4988000,994000,5019000,50634
,1500000,1500000,1500000,1500000,50634,0,0,0,4988000,994000,5019000,50634
,1500000,1500000,1500000,1500000,51608,0,0,0,4988000,994000,5019000,51608
,1500000,1500000,1500000,1500000,51121,0,0,0,4988000,994000,5019000,51121
,1500000,1500000,1500000,1500000,51121,0,0,0,4988000,994000,5019000,51121
,1500000,1500000,1500000,1500000,51121,0,0,0,4981000,993000,5019000,51121
,1500000,1500000,1500000,1500000,51608,0,0,0,4981000,993000,5019000,51608
,1500000,1500000,1500000,1500000,51121,0,0,0,4981000,993000,5019000,51121
,1500000,1500000,1500000,1500000,50634,0,0,0,4961000,989000,5019000,50634
,1500000,1500000,1500000,1500000,50634,0,0,0,4961000,989000,5019000,50634
,1500000,1500000,1500000,1500000,51121,0,0,0,4988000,995000,5019000,51121
,1500000,1500000,1500000,1500000,50634,0,0,0,4988000,995000,5019000,50634
,1500000,1500000,1500000,1500000,51121,0,0,0,4988000,995000,5019000,51121
,1500000,1500000,1500000,1500000,51121,0,0,0,4981000,993000,5019000,51121
,1500000,1500000,1500000,1500000,51121,0,0,0,4981000,993000,5010000,51121
,1500000,1500000,1500000,1500000,51121,0,0,0,4981000,993000,5019000,51121
,1500000,1500000,1500000,1500000,51121,0,0,0,4988000,995000,5010000,51121
,1500000,1500000,1500000,1500000,51608,0,0,0,4988000,995000,5019000,51608
,1500000,1500000,1500000,1500000,51121,0,0,0,4988000,995000,5019000,51121
,1500000,1500000,1500000,1500000,51121,0,0,0,4992000,996000,5019000,51121
,1500000,1500000,1500000,1500000,50634,0,0,0,4992000,996000,5019000,50634
,1500000,1500000,1500000,1500000,51121,0,0,0,4977000,991000,5019000,51121
,1500000,1500000,1500000,1500000,51608,0,0,0,4977000,991000,5019000,51608
,1500000,1500000,1500000,1500000,51608,0,0,0,4977000,991000,5019000,51608
,1500000,1500000,1500000,1500000,50634,0,0,0,4988000,994000,5019000,50634
,1500000,1500000,1500000,1500000,50147,0,0,0,4988000,994000,5019000,50147
,1500000,1500000,1500000,1500000,51121,0,0,0,4988000,994000,5019000,51121
,1500000,1500000,1500000,1500000,51121,0,0,0,4992000,995000,5010000,51121
,1500000,1500000,1500000,1500000,51608,0,0,0,4992000,995000,5019000,51608
