[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  21219       tick        147320          2428        446510 
      2  21219       tick       1128070            14       2295817 
      3  21219       tick       1542414            11       3082844 
      4  21219       tick       1541702             6       3081396 
      5  21219       tick       1539048            11       3076038 
      6  21219       tick       1540557            11       3079014 
      7  21219       tick       1500522             8       2999022 
      8  21219       tick       1567681            19       3133350 
      9  21219       tick       1540252             8       3078481 
     10  21219       tick       1543645             9       3085174 
     11  21219       tick       1531758            10       3061788 
     12  21219       tick       1537610             6       3073156 
     13  21219       tick       1542856             7       3083770 
     14  21219       tick       1539221             6       3076424 
     15  21219       tick       1540816             8       3079714 
     16  21219       tick       1541023             8       3079999 
     17  21219       tick       1516889            10       3031786 
     18  21219       tick       1564753             6       3127444 
     19  21219       tick       1540837             7       3079804 
     20  21219       tick       1542701             7       3083370 
     21  21219       tick       1541819             7       3081709 
     22  21219       tick       1541103             8       3080192 
     23  21219       tick       1542168             9       3082380 
     24  21219       tick       1481292             6       2960620 
     25  21219       tick       1597906             8       3193647 
     26  21219       tick       1540234             7       3078520 
     27  21219       tick       1540054             7       3078099 
     28  21219       tick       1542554             8       3083138 
     29  21219       tick       1543153             6       3084320 
     30  21219       exit       1103587            94       2205612 
