[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  19075       tick       2748307          6378          1777       2748307 
      2  19075       tick       3539426          2442           741       3539426 
      3  19075       tick       3553695          2308           705       3553695 
      4  19075       tick       3559455          2129           600       3559455 
      5  19075       tick       3539270          2471           658       3539270 
      6  19075       tick       3542952          2216           564       3542952 
      7  19075       tick       3558698          2263           591       3558698 
      8  19075       tick       3556248          1985           486       3556248 
      9  19075       tick       3546428          2459           611       3546428 
     10  19075       tick       3536491          2284           607       3536491 
     11  19075       tick       3551655          2270           614       3551655 
     12  19075       tick       3554604          2156           584       3554604 
     13  19075       tick       3540484          2166           562       3540484 
     14  19075       tick       3546231          2218           594       3546231 
     15  19075       tick       3552555          2073           462       3552555 
     16  19075       tick       3553610          2015           546       3553610 
     17  19075       tick       3541507          2255           537       3541507 
     18  19075       tick       3535608          1967           504       3535608 
     19  19075       tick       3552748          2354           594       3552748 
     20  19075       tick       3548550          2249           533       3548550 
     21  19075       tick       3549011          1610           408       3549011 
     22  19075       tick       3545097          1997           473       3545097 
     23  19075       tick       3553751          2172           535       3553751 
     24  19075       tick       3554042          2186           528       3554042 
     25  19075       tick       3540646          2105           502       3540646 
     26  19075       tick       3540161          1826           455       3540161 
     27  19075       tick       3561317          1786           485       3561317 
     28  19075       tick       3553235          1896           518       3553235 
     29  19075       tick       3539022          1903           479       3539022 
     30  19075       tick       3540151          2036           518       3540151 
     31  19075       tick       3552620          2034           545       3552620 
     32  19075       tick       3436189          2060           546       3436189 
     33  19075       tick       3659923          2110           537       3659923 
     34  19075       tick       3536505          2316           577       3536505 
     35  19075       tick       3552236          1874           460       3552236 
     36  19075       tick       3552292          2399           631       3552292 
     37  19075       tick       3541364          2088           474       3541364 
     38  19075       tick       3536366          1973           509       3536366 
     39  19075       tick       3551476          1987           472       3551476 
     40  19075       tick       3566784          2076           508       3566784 
     41  19075       tick       3544701          2058           493       3544701 
     42  19075       exit       1018207          1309           296       1018207 
