,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,10.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
mean,3.8630000000000004,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,44409.37875751503,0.0,0.0,0.0,3974687.371743487,791734.4689378757,5018080.1603206415,44405.9629258517
std,0.8055095005991895,0.0,0.0,0.0,0.0,0.0,856.5749604197603,0.0,0.0,0.0,89306.7122539505,17842.01914611033,2727.6192723754175,855.7426670236507
min,3.51,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,41381.0,0.0,0.0,0.0,3022000.0,601000.0,5010000.0,41381.0
25%,3.52,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,43816.0,0.0,0.0,0.0,3980000.0,793000.0,5019000.0,43816.0
50%,3.525,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,44303.0,0.0,0.0,0.0,3984000.0,793000.0,5019000.0,44303.0
75%,3.5375,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,44790.0,0.0,0.0,0.0,3988000.0,794000.0,5019000.0,44790.0
max,6.0,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,46738.0,0.0,0.0,0.0,4122000.0,821000.0,5019000.0,46738.0
