[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  17395       tick         12551        487939       6250462 
      2  17395       tick         13137        650625       8256269 
      3  17395       tick         13252        642487       8168330 
      4  17395       tick         14600        649734       8252620 
      5  17395       tick         13361        648450       8171790 
      6  17395       tick         15176        653056       8175018 
      7  17395       tick         15398        646043       8201621 
      8  17395       tick         15516        638236       8142893 
      9  17395       tick         14349        648009       8231294 
     10  17395       tick         15008        643036       8178851 
     11  17395       tick         14817        646218       8113739 
     12  17395       tick         14166        650167       8184359 
     13  17395       tick         15173        641860       8161750 
     14  17395       tick         14202        648416       8245444 
     15  17395       tick         15542        646496       8205201 
     16  17395       tick         17162        634859       8028152 
     17  17395       tick         15036        652881       8181800 
     18  17395       tick         14659        645344       8188485 
     19  17395       tick         15542        642767       8161244 
     20  17395       tick         14343        645291       8206500 
     21  17395       tick         14376        644333       8145616 
     22  17395       tick         12075        654616       8289263 
     23  17395       tick         13857        646306       8233086 
     24  17395       tick         15108        647431       8119033 
     25  17395       tick         14782        647202       8230340 
     26  17395       tick         15268        641140       8167456 
     27  17395       tick         14282        644119       8202221 
     28  17395       tick         15071        645047       8131994 
     29  17395       tick         14588        646954       8155823 
     30  17395       tick         17122        640085       8106137 
     31  17395       tick         16291        635222       8117307 
     32  17395       tick         14728        647690       8223041 
     33  17395       tick         14771        645789       8168412 
     34  17395       tick         12749        648138       8225418 
     35  17395       tick         13081        655159       8269599 
     36  17395       tick         14226        652634       8200201 
     37  17395       tick         14752        643710       8181023 
     38  17395       tick         13759        648310       8238795 
     39  17395       tick         16419        634375       8106281 
     40  17395       tick         12244        654066       8257186 
     41  17395       tick         15263        640112       8125822 
     42  17395       tick         16239        638024       8039528 
     43  17395       tick         14968        645297       8209867 
     44  17395       tick         13093        648887       8244799 
     45  17395       tick         15088        641001       8095087 
     46  17395       tick         15693        644747       8170311 
     47  17395       tick         14677        643279       8118274 
     48  17395       tick         12848        648608       8252000 
     49  17395       tick         15488        644261       8181609 
     50  17395       tick         13812        645348       8188688 
     51  17395       tick         13411        649356       8205111 
     52  17395       tick         12398        649447       8269590 
     53  17395       tick         12885        647321       8223554 
     54  17395       tick         13867        652982       8189351 
     55  17395       tick         15791        637639       8099907 
     56  17395       tick         14662        646252       8208998 
     57  17395       tick         14472        649047       8168108 
     58  17395       tick         15064        640784       8146501 
     59  17395       tick         14403        650501       8176079 
     60  17395       tick         15602        638605       8129571 
     61  17395       tick         15013        643017       8179136 
     62  17395       tick         16984        634110       8019753 
     63  17395       tick         14745        647867       8137216 
     64  17395       tick         14802        644287       8196081 
     65  17395       tick         14978        643311       8183779 
     66  17395       tick         13543        645055       8212043 
     67  17395       tick         13655        651620       8205925 
     68  17395       tick         13818        633312       8071661 
     69  17395       tick         14728        655590       8277933 
     70  17395       tick         13679        649126       8179735 
     71  17395       tick         14469        637514       8117068 
     72  17395       tick         13964        649473       8235195 
     73  17395       tick         13590        636941       8071543 
     74  17395       tick         16025        648821       8225961 
     75  17395       tick         16455        651715       8162770 
     76  17395       tick         14671        644173       8177721 
     77  17395       tick         14751        647441       8228901 
     78  17395       exit          1813         28497        377805 
