[Event-to-counter mappings]
pmc1=data_mem_access
pmc2=data_read_retired
pmc3=data_write_retired
pmc4=dtlb_misses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  11517       tick       2731562       1818269        909412         14118 
      2  11517       tick       4134650       2756433       1378217         21573 
      3  11517       tick       4173844       2782563       1391281         21794 
      4  11517       tick       4163188       2775459       1387729         21774 
      5  11517       tick       4171650       2781100       1390550         21783 
      6  11517       tick       4173073       2782049       1391024         21743 
      7  11517       tick       4168297       2778865       1389432         21825 
      8  11517       tick       4176785       2784524       1392261         21835 
      9  11517       tick       4163439       2775626       1387813         21806 
     10  11517       tick       4177603       2785069       1392534         21855 
     11  11517       tick       4114801       2743200       1371601         21509 
     12  11517       tick       4106708       2737805       1368903         21491 
     13  11517       tick       4159164       2772776       1386388         21753 
     14  11517       tick       4178755       2785837       1392918         21752 
     15  11517       tick       4174137       2782758       1391379         21840 
     16  11517       tick       4168751       2779168       1389583         21774 
     17  11517       tick       4168878       2779252       1389626         21691 
     18  11517       tick       4173825       2782549       1391276         21781 
     19  11517       tick       4174862       2783241       1391621         21821 
     20  11517       tick       4178580       2785720       1392860         21767 
     21  11517       tick       4164967       2776645       1388322         21707 
     22  11517       tick       4149635       2766424       1383211         21703 
     23  11517       tick       4166743       2777829       1388914         21723 
     24  11517       tick       4154012       2769342       1384670         21763 
     25  11517       tick       4176468       2784312       1392156         21837 
     26  11517       tick       4173819       2782545       1391274         21836 
     27  11517       tick       4174026       2782684       1391342         21811 
     28  11517       tick       4175048       2783366       1391682         21819 
     29  11517       tick       4174068       2782712       1391356         21745 
     30  11517       tick       4168387       2778924       1389463         21786 
     31  11517       tick       4162549       2775033       1387516         21640 
     32  11517       tick       4160916       2773944       1386972         21770 
     33  11517       exit        211853        141201         70585          1123 
