[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   2043       tick        634192         13247       1806820 
      2   2043       tick       1398475            85       2794350 
      3   2043       tick       1388234            93       2773904 
      4   2043       tick       1390269            86       2777977 
      5   2043       tick       1384136            88       2765767 
      6   2043       tick       1391403            87       2780229 
      7   2043       tick       1393080            70       2783562 
      8   2043       tick       1389535            75       2776497 
      9   2043       tick       1391269            77       2779977 
     10   2043       tick       1389542            82       2776497 
     11   2043       tick       1388383            79       2774204 
     12   2043       tick       1389941           104       2777296 
     13   2043       tick       1380470           137       2758504 
     14   2043       tick       1338518           106       2674578 
     15   2043       tick       1426912           128       2851167 
     16   2043       tick       1378583           136       2754653 
     17   2043       tick       1375201           145       2747916 
     18   2043       tick       1370510           159       2738522 
     19   2043       tick       1379970           136       2757415 
     20   2043       tick       1384939           110       2767331 
     21   2043       tick       1390135           103       2777680 
     22   2043       tick       1387916           109       2773300 
     23   2043       tick       1387771           118       2772947 
     24   2043       tick       1390599            96       2778615 
     25   2043       tick       1381522           124       2760582 
     26   2043       tick       1377361           122       2752242 
     27   2043       tick       1389204           101       2775819 
     28   2043       tick       1391782           116       2780968 
     29   2043       tick       1335762           113       2669086 
     30   2043       tick       1439764           117       2876867 
     31   2043       tick       1388576           106       2774554 
     32   2043       tick       1390428           108       2778268 
     33   2043       exit        166318            99        332208 
