howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min,time
0,little,cachekiller,200000,9180.0,9180.0,9180.0,12852.0,9238.804824561405,8253.0,2.01,2.01,2.01,2.01,2.01,2.01,,918750.0,918750.0,918750.0,918750.0,918552.6315789474,917500.0,
1,little,cachekiller,200000,20174.0,20174.0,20174.0,22925.0,19960.291666666668,9170.0,6.205,6.26,6.307499999999999,6.41,6.263333333333333,6.14,1.0,917500.0,917500.0,917500.0,918750.0,917700.1096491228,917500.0,
2,little,cachekiller,200000,30261.0,30261.0,30261.0,30261.0,30081.95175438597,9170.0,7.05,7.07,7.08,7.12,7.0683333333333325,7.03,1.128525811601916,917500.0,917500.0,917500.0,917500.0,917497.2587719298,916250.0,
3,little,cachekiller,200000,39431.0,39431.0,39431.0,40348.0,39210.76754385965,17423.0,10.3,10.305,10.3675,10.41,10.323333333333334,10.26,1.6482171367748806,917500.0,917500.0,917500.0,917500.0,917469.846491228,916250.0,
4,little,cachekiller,200000,42182.0,42182.0,42182.0,48601.0,42313.47807017544,21114.0,13.6675,13.705,13.7225,13.8,13.700833333333335,13.63,2.187466737626397,917500.0,917500.0,917500.0,918750.0,917521.9298245612,917500.0,
