,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,150.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.0013826006933337,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,27.754084739000003,1622822.0,1599771.405
std,0.00015420172742509962,0.0,0.0,0.0,0.0,0.0,0.6090307014147338,15200.110504840395,14176.28219766815
min,2.001172361,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,25.95686,1610000.0,1583664.0
25%,2.00124054075,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,27.367389250000002,1610000.0,1590667.0
50%,2.0014053595,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,27.744308,1623000.0,1597680.0
75%,2.0015243995,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,28.16397,1635000.0,1606196.75
max,2.001732547,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.516214,1798000.0,1778768.0
