[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   3335       tick          8340      62175473         58343        147296 
      2   3335       tick          9094      91142173         36951         24868 
      3   3335       tick          9035      91095961         36573         24831 
      4   3335       tick          9000      91108577         37327         25034 
      5   3335       tick          9021      91092537         37411         25137 
      6   3335       tick          9034      91211968         37198         25030 
      7   3335       tick          9031      91264179         37210         24632 
      8   3335       tick          9027      91188275         37145         24875 
      9   3335       tick          9050      91238900         37088         24848 
     10   3335       tick          8867      91168714         37192         24618 
     11   3335       tick          8985      91168183         37187         25019 
     12   3335       tick          8906      91161805         36950         24897 
     13   3335       tick          9029      91088291         36876         25065 
     14   3335       tick          9321      91036641         36784         24996 
     15   3335       tick          9248      91202996         37086         24676 
     16   3335       tick          9272      91218099         36903         24597 
     17   3335       tick          9216      91256632         36915         24731 
     18   3335       tick          9281      91174671         37189         24986 
     19   3335       tick          9362      91014884         37547         25235 
     20   3335       tick          9302      91199440         37301         24904 
     21   3335       tick          9293      91195108         37279         25094 
     22   3335       tick          9317      91160014         37004         24835 
     23   3335       tick          9298      91222024         37552         24807 
     24   3335       tick          9359      91175196         37521         24942 
     25   3335       tick          9295      91192335         37080         24837 
     26   3335       tick          9302      91209137         37137         24854 
     27   3335       tick          9278      91218446         37385         24839 
     28   3335       tick          9181      91169965         37233         24826 
     29   3335       exit          7845      74185686         33255         21125 
