howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,time
0,cpu,gzip-1,1400000,3080000.0,3080000.0,3084000.0,3259000.0,3084576.0,3072000.0,2.0,2.0,2.0,2.0,2.0,2.0,,
1,cpu,gzip-1,1400000,3660000.0,3664000.0,3668000.0,3790000.0,3658441.0,3076000.0,2.99,2.99,3.0,3.0,2.992,2.98,0.4295147861039334,
2,cpu,gzip-1,1400000,4210000.0,4213000.0,4217000.0,4332000.0,4195137.997,3076000.0,3.01,3.01,3.02,4.46,3.265,3.0,0.4687051392477749,
3,cpu,gzip-1,1400000,4797000.0,4805000.0,4813000.0,4885000.0,4757752.008032128,3076000.0,3.08,3.08,3.095,10.9,4.602666666666666,3.06,0.6607330845056943,
4,cpu,gzip-1,1400000,5427000.0,5442000.0,5450000.0,5477000.0,5435953.861584755,5297000.0,3.22,3.23,3.2325,3.32,3.2455,3.22,0.4659058283089291,
