[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  26397       tick          2763         16506         70584 
      2  26397       tick             0             0             0 
      3  26397       tick             0             0             0 
      4  26397       tick             0             0             0 
      5  26397       tick             0             0             0 
      6  26397       tick             0             0             0 
      7  26397       tick             0             0             0 
      8  26397       tick             0             0             0 
      9  26397       tick             0             0             0 
     10  26397       tick             0             0             0 
     11  26397       tick             0             0             0 
     12  26397       tick             0             0             0 
     13  26397       tick             0             0             0 
     14  26397       tick             0             0             0 
     15  26397       tick             0             0             0 
     16  26397       tick             0             0             0 
     17  26397       tick             0             0             0 
     18  26397       tick             0             0             0 
     19  26397       tick             0             0             0 
     20  26397       exit           160           132           341 
