[Event-to-counter mappings]
pmc0=cycles_allmodes
pmc1=bus_accesses
pmc2=cycles
pmc3=data_cache_eviction
[Event counts]
nsample    pid      event          pmc0          pmc1          pmc2          pmc3
      1  19955       tick     100144230         71251      73112524         12700 
      2  19955       tick     100125573          1172      95520382         13064 
      3  19955       tick      99997008          1292      95472604         13081 
      4  19955       tick     100026402          1277      95562432         12861 
      5  19955       tick     100029095          1084      95560658         13382 
      6  19955       tick     100026503          1226      95572414         12938 
      7  19955       tick     100028136          1131      95589086         12555 
      8  19955       tick     100026734          1111      95561417         12751 
      9  19955       tick     100001555          1019      95547639         12795 
     10  19955       tick     100001527          1200      95534407         12812 
     11  19955       tick      98783379          1152      94403296         12735 
     12  19955       tick     101188144          1078      96671307         12955 
     13  19955       tick     100028113          1184      95515566         12544 
     14  19955       tick     100002171          1274      95566520         12619 
     15  19955       tick     100028516          1072      95593722         12730 
     16  19955       tick     100026765          1100      95609148         12458 
     17  19955       tick     100027383          1059      95598636         13048 
     18  19955       tick     100028532          1089      95616118         12921 
     19  19955       tick      99723744          1720      95238481         12791 
     20  19955       tick      99898869          1295      95369401         13148 
     21  19955       tick     100002002          1181      95446413         12736 
     22  19955       tick      99975669           951      95508174         13006 
     23  19955       tick     100028522          1088      95544633         12746 
     24  19955       tick     100025224          1154      95590538         12981 
     25  19955       tick     100026076          1192      95623815         13045 
     26  19955       tick     100026566          1093      95600380         12870 
     27  19955       tick     100028195           886      95590837         12929 
     28  19955       tick     100001447          1264      95569086         12987 
     29  19955       tick     100003294          1245      95519217         13113 
     30  19955       tick     100027966          1017      95609260         13018 
     31  19955       tick      99977016          1153      95496949         12756 
     32  19955       tick     100000938          1152      95573087         12708 
     33  19955       tick      99596317          1482      95116235         12914 
     34  19955       tick     100027194          1032      95590120         12822 
     35  19955       tick     100026125          1140      95608617         12850 
     36  19955       tick     100026851          1068      95616104         12722 
     37  19955       tick     100047035          1054      95584775         12650 
     38  19955       tick     100010997          1237      95570579         12785 
     39  19955       tick     100001090          1125      95541323         12951 
     40  19955       tick      99877325          1160      95339323         12874 
     41  19955       tick      99999154          1177      95510838         12977 
     42  19955       tick     100001533          1092      95570472         12840 
     43  19955       exit      17822486         10908      16228458          3856 
