[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  22144       tick        103287          5297          2083        103287 
      2  22144       tick         91366          2184          1032         91366 
      3  22144       tick         92946          2036           955         92946 
      4  22144       tick         92668          2324          1023         92668 
      5  22144       tick         92910          2417          1065         92910 
      6  22144       tick         92935          1916           940         92935 
      7  22144       tick         92892          2729          1056         92892 
      8  22144       tick         92500          2375          1023         92500 
      9  22144       tick         92745          2342           994         92745 
     10  22144       tick         93207          2370           989         93207 
     11  22144       tick         93025          2553          1055         93025 
     12  22144       tick         93108          2494           984         93108 
     13  22144       tick         92948          2301          1008         92948 
     14  22144       tick         93312          2607           968         93312 
     15  22144       tick         92945          2345           960         92945 
     16  22144       tick         93159          2238          1022         93159 
     17  22144       tick         93090          2150           936         93090 
     18  22144       tick         93338          2346           958         93338 
     19  22144       tick         92842          2276           979         92842 
     20  22144       tick         94141          2431           972         94141 
     21  22144       tick         93778          2532           979         93778 
     22  22144       tick         93345          2503           984         93345 
     23  22144       tick         93206          2233           946         93206 
     24  22144       tick         93010          2281           980         93010 
     25  22144       tick         93381          2528           971         93381 
     26  22144       tick         92926          2248           908         92926 
     27  22144       tick         93494          2389           991         93494 
     28  22144       tick         93457          2252           963         93457 
     29  22144       tick         92587          2279           947         92587 
     30  22144       tick         93216          2396          1000         93216 
     31  22144       tick         92882          2205           951         92882 
     32  22144       tick         93258          2356           919         93258 
     33  22144       tick         93412          2301           899         93412 
     34  22144       tick         93046          2203           935         93046 
     35  22144       tick         93203          2464           989         93203 
     36  22144       tick         92857          2213           929         92857 
     37  22144       tick         93124          2410           960         93124 
     38  22144       tick         92766          2266           989         92766 
     39  22144       tick         92582          2275           940         92582 
     40  22144       tick         93998          2510           977         93998 
     41  22144       tick         89965          2197           924         89965 
     42  22144       tick         95265          2385           994         95265 
     43  22144       tick         93096          2262           947         93096 
     44  22144       tick         92832          2268           926         92832 
     45  22144       tick         93659          2556          1007         93659 
     46  22144       tick         92823          2311           947         92823 
     47  22144       tick         92574          2264           991         92574 
     48  22144       tick         92810          2479           973         92810 
     49  22144       tick         92710          2190           891         92710 
     50  22144       tick         94140          2481          1002         94140 
     51  22144       tick         92692          2380           952         92692 
     52  22144       tick         92755          2356           902         92755 
     53  22144       tick         93179          2391           930         93179 
     54  22144       tick         93162          2321           925         93162 
     55  22144       tick         93953          2737           997         93953 
     56  22144       tick         93569          2329           937         93569 
     57  22144       tick         93286          2273           965         93286 
     58  22144       tick         92844          2372           918         92844 
     59  22144       tick         92749          2293           950         92749 
     60  22144       tick         93707          2479          1025         93707 
     61  22144       tick         92832          2270           970         92832 
     62  22144       tick         92889          2498          1037         92889 
     63  22144       tick         92510          2350           891         92510 
     64  22144       exit         15550           946           203         15550 
