frequency,power,task,island,voltage,time,howmany,time_rel
1800000,282202.83771929826,idle,big,1213717.105263158,,0,
1800000,282202.83771929826,idle,big,1213717.105263158,2.0,1,0.9950248756218908
1800000,282753.13377192983,idle,big,1213577.3026315789,2.0,2,0.9950248756218908
1800000,284773.6469298245,idle,big,1213495.0657894737,2.0,3,0.9950248756218908
1800000,292098.1293859649,idle,big,1213426.535087719,2.0,4,0.9950248756218908
