,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,5.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,11.27105223552,100000.0,299999.0,299999.0,299999.0,299999.0,31.732043425,1649290.0,1632009.077
std,0.15857218568630027,0.0,0.0,0.0,0.0,0.0,0.5985889866370493,9494.105436429387,7474.4260362681125
min,11.1544243653,100000.0,299999.0,299999.0,299999.0,299999.0,29.795988,1635000.0,1613753.0
25%,11.154732185,100000.0,299999.0,299999.0,299999.0,299999.0,31.319205,1648000.0,1626532.0
50%,11.1566060833,100000.0,299999.0,299999.0,299999.0,299999.0,31.738867,1648000.0,1631203.0
75%,11.442640326,100000.0,299999.0,299999.0,299999.0,299999.0,32.127443,1660000.0,1637177.0
max,11.446858218,100000.0,299999.0,299999.0,299999.0,299999.0,33.914891,1686000.0,1669041.0
