,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,20.0,20.0,5.0,994.0,994.0,994.0,994.0,994.0,994.0,994.0
mean,5.482970819075,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.774260625754525,1900213.2796780684,1872199.782696177
std,0.47400486682695003,0.0,0.0,0.0,0.0,0.0,0.0,0.5973028706837833,10285.19721152733,10882.194452673733
min,5.1087285388,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,26.314349,1623000.0,1598618.0
25%,5.111344471675,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.366029,1898000.0,1867752.0
50%,5.11162526975,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.7779195,1898000.0,1871044.5
75%,5.9615261695,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,29.17038125,1898000.0,1875840.25
max,6.188423646,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,30.510967,1923000.0,1894391.0
