,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,5.0,5.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,9.290702708960001,2.0,100000.0,599999.0,599999.0,599999.0,599999.0,30.686152951999997,1703237.0,1673096.439
std,0.19245810848342623,0.0,0.0,0.0,0.0,0.0,0.0,0.6360982584161756,7736.19284142269,9151.427224894023
min,9.149603012,2.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.925578,1685000.0,1657105.0
25%,9.1502727749,2.0,100000.0,599999.0,599999.0,599999.0,599999.0,30.262279,1698000.0,1666548.25
50%,9.1506333909,2.0,100000.0,599999.0,599999.0,599999.0,599999.0,30.666398,1698000.0,1671740.0
75%,9.497111715,2.0,100000.0,599999.0,599999.0,599999.0,599999.0,31.101603,1710000.0,1678548.75
max,9.505892652,2.0,100000.0,599999.0,599999.0,599999.0,599999.0,32.873508,1773000.0,1760515.0
