howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,time
0,cpu,gzip-1,1200000,3026000.0,3026000.0,3030000.0,3255000.0,3031055.165496489,3019000.0,2.0,2.0,2.0,2.0,2.0,2.0,,
1,cpu,gzip-1,1200000,3515000.0,3519000.0,3522000.0,3629000.0,3516609.609609609,3022000.0,3.48,3.49,3.49,3.51,3.4880000000000004,3.47,0.5007177720356016,
2,cpu,gzip-1,1200000,3980000.0,3984000.0,3988000.0,4122000.0,3974687.371743487,3022000.0,3.52,3.525,3.5375,6.0,3.863,3.51,0.5545506747057135,
3,cpu,gzip-1,1200000,4465000.0,4469000.0,4473000.0,4488000.0,4444284.284284284,3022000.0,3.58,3.59,3.6,3.61,3.591333333333333,3.57,0.5155517274380323,
4,cpu,gzip-1,1200000,4984000.0,5000000.0,5007000.0,5015000.0,4991868.473895582,4912000.0,3.72,3.74,3.77,14.85,5.388999999999999,3.71,0.7736146999712891,
