howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,time
0,cpu,gzip-5,1200000,3026000.0,3026000.0,3030000.0,3255000.0,3031055.165496489,3019000.0,2.0,2.0,2.0,2.0,2.0,2.0,,
1,cpu,gzip-5,1200000,3530000.0,3530000.0,3534000.0,3622000.0,3528005.005005005,3022000.0,3.62,3.62,3.62,3.66,3.626,3.61,0.5005982512655315,
2,cpu,gzip-5,1200000,4003000.0,4006999.0,4006999.0,4106000.0,3995677.3273273273,3019000.0,3.6525,3.66,3.67,3.67,3.659,3.64,0.5051541647491946,
3,cpu,gzip-5,1200000,4503000.0,4511000.0,4515000.0,4606000.0,4495210.210210211,3091000.0,3.7,3.72,3.72,3.74,3.714666666666667,3.7,0.5128393925448689,
4,cpu,gzip-5,1200000,5042000.0,5057000.0,5061000.0,5072000.0,5048261.785356068,4954000.0,3.8775,3.88,3.89,3.9,3.8815,3.87,0.5358720662678325,
