[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  22381       tick       1255419          5181          1537       1255419 
      2  22381       tick       1966957          1162           383       1966957 
      3  22381       tick       1943516          1151           373       1943516 
      4  22381       tick       1943295          1169           318       1943295 
      5  22381       tick       1946370          1155           325       1946370 
      6  22381       tick       1945298          1084           242       1945298 
      7  22381       tick       1945689          1077           259       1945689 
      8  22381       tick       1935012          1057           251       1935012 
      9  22381       tick       1941120          1127           272       1941120 
     10  22381       tick       1939879          1049           232       1939879 
     11  22381       tick       1943245          1574           370       1943245 
     12  22381       tick       1939627          1610           326       1939627 
     13  22381       tick       1941283          1371           271       1941283 
     14  22381       tick       1942583          1150           237       1942583 
     15  22381       tick       1928084          2118           428       1928084 
     16  22381       tick       1939293          1531           346       1939293 
     17  22381       tick       1939183          1271           305       1939183 
     18  22381       tick       1940500          1475           325       1940500 
     19  22381       tick       1942055          1237           272       1942055 
     20  22381       tick       1942668          1293           291       1942668 
     21  22381       tick       1945028          1148           256       1945028 
     22  22381       tick       1943001          1055           242       1943001 
     23  22381       tick       1941151          1206           276       1941151 
     24  22381       tick       1942567          1196           274       1942567 
     25  22381       tick       1950394          1134           244       1950394 
     26  22381       tick       1939558          1316           262       1939558 
     27  22381       tick       1943610          1108           209       1943610 
     28  22381       tick       1940355          1106           243       1940355 
     29  22381       tick       1946106           931           234       1946106 
     30  22381       tick       1937507          1067           241       1937507 
     31  22381       tick       1933813          1189           259       1933813 
     32  22381       tick       1940967          1169           238       1940967 
     33  22381       tick       1943535          1152           225       1943535 
     34  22381       tick       1940393          1080           240       1940393 
     35  22381       tick       1937648          1047           211       1937648 
     36  22381       tick       1942773          1158           267       1942773 
     37  22381       tick       1945100          1036           204       1945100 
     38  22381       tick       1944217          1338           282       1944217 
     39  22381       tick       1941981          1240           260       1941981 
     40  22381       tick       1942914          1056           196       1942914 
     41  22381       tick       1942323          1158           244       1942323 
     42  22381       tick       1943803          1165           253       1943803 
     43  22381       tick       1944265          1088           246       1944265 
     44  22381       tick       1938507          1241           264       1938507 
     45  22381       tick       1937711          1247           243       1937711 
     46  22381       tick       1941242          1110           237       1941242 
     47  22381       tick       1943841          1108           233       1943841 
     48  22381       tick       1945155          1162           251       1945155 
     49  22381       tick       1938347          1174           261       1938347 
     50  22381       tick       1932103          1051           223       1932103 
     51  22381       tick       1942290          1129           229       1942290 
     52  22381       tick       1942218          1007           203       1942218 
     53  22381       tick       1943133          1105           251       1943133 
     54  22381       tick       1937252          1085           220       1937252 
     55  22381       tick       1939857           944           216       1939857 
     56  22381       tick       1935207          1144           264       1935207 
     57  22381       tick       1942375          1097           222       1942375 
     58  22381       tick       1941032          1125           255       1941032 
     59  22381       tick       1945773          1062           248       1945773 
     60  22381       tick       1940303          1055           228       1940303 
     61  22381       tick       1943787           949           198       1943787 
     62  22381       tick       1943272          1021           227       1943272 
     63  22381       tick       1943005          1014           215       1943005 
     64  22381       tick       1938787           996           214       1938787 
     65  22381       tick       1943996           989           219       1943996 
     66  22381       tick       1947145           965           187       1947145 
     67  22381       tick       1939884          1067           223       1939884 
     68  22381       tick       1937035          1420           308       1937035 
     69  22381       tick       1931276          1062           226       1931276 
     70  22381       tick       1936353          1046           211       1936353 
     71  22381       tick       1947000           980           193       1947000 
     72  22381       tick       1946394           997           245       1946394 
     73  22381       tick       1940612          1103           248       1940612 
     74  22381       tick       1943753          1010           206       1943753 
     75  22381       tick       1945523          1093           226       1945523 
     76  22381       exit       1173703          1487           318       1173703 
