,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,20.0,5.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0
mean,3.982500000000001,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,50610.762436548226,0.0,0.0,0.0,4624164.467005076,922036.5482233502,5018232.487309645,50610.26802030457
std,0.007163503994113816,0.0,0.0,0.0,0.0,0.0,884.8915546127398,0.0,0.0,0.0,6680.830204451317,1459.7180176375302,2514.9472682917185,884.4697513766332
min,3.97,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,47225.0,0.0,0.0,0.0,4606000.0,919000.0,5010000.0,47225.0
25%,3.98,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,50147.0,0.0,0.0,0.0,4622000.0,921000.0,5019000.0,50147.0
50%,3.98,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,50634.0,0.0,0.0,0.0,4622000.0,922000.0,5019000.0,50634.0
75%,3.99,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,51121.0,0.0,0.0,0.0,4626000.0,923000.0,5019000.0,51121.0
max,4.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,53069.0,0.0,0.0,0.0,4660000.0,929000.0,5019000.0,53069.0
