[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   7539       tick             0      19619159      19619159        346398 
      2   7539       tick             0      27857212      27857212          2561 
      3   7539       tick             0      27779555      27779555          2546 
      4   7539       tick             0      27789432      27789432          2511 
      5   7539       tick             0      27801691      27801691          2494 
      6   7539       tick             0      27761651      27761651          2453 
      7   7539       tick             0      27754862      27754862          2479 
      8   7539       tick             0      27778125      27778125          2476 
      9   7539       tick             0      27771984      27771984          2484 
     10   7539       tick             0      27764241      27764241          2538 
     11   7539       tick             0      27795464      27795464          2481 
     12   7539       tick             0      27765005      27765005          2607 
     13   7539       tick             0      27748209      27748209          2453 
     14   7539       tick             0      27754254      27754254          2426 
     15   7539       tick             0      27781515      27781515          2497 
     16   7539       tick             0      27761261      27761261          2459 
     17   7539       tick             0      27809541      27809541          2567 
     18   7539       tick             0      27800355      27800355          2479 
     19   7539       tick             0      27739135      27739135          3068 
     20   7539       tick             0      27742983      27742983          2533 
     21   7539       exit             0      24748852      24748852          4872 
