,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,5.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
mean,3.124,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,44806.59118236473,0.0,0.0,0.0,3564722.4448897797,710173.3466933868,5017971.943887776,44805.61523046092
std,0.005477225575051544,0.0,0.0,0.0,0.0,0.0,635.708233450405,0.0,0.0,0.0,34606.11023839525,6923.787078222277,2864.2321670174447,634.9841658823161
min,3.12,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,42842.0,0.0,0.0,0.0,3076000.0,612000.0,5010000.0,42842.0
25%,3.12,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,44303.0,0.0,0.0,0.0,3564000.0,710000.0,5019000.0,44303.0
50%,3.12,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,44790.0,0.0,0.0,0.0,3566000.0,711000.0,5019000.0,44790.0
75%,3.13,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,45277.0,0.0,0.0,0.0,3568000.0,711000.0,5019000.0,45277.0
max,3.13,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,46251.0,0.0,0.0,0.0,3679000.0,733000.0,5019000.0,46251.0
