[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  19918       tick       1022246       5132173       5132173       2741677 
      2  19918       tick       2858614      14293088      14293088       6041974 
      3  19918       tick       2853466      14267358      14267358       6434009 
      4  19918       tick       2853569      14267868      14267868       6534206 
      5  19918       tick       2850395      14251998      14251998       6411886 
      6  19918       tick       2842512      14212600      14212600       6266206 
      7  19918       tick       2850214      14251096      14251096       6175793 
      8  19918       tick       2808363      14041841      14041841       6837102 
      9  19918       tick       2800187      14000966      14000966       7509417 
     10  19918       tick       2772605      13863046      13863046       7546106 
     11  19918       tick       2845872      14229381      14229381       6894146 
     12  19918       tick       2813348      14066765      14066765       7600387 
     13  19918       tick       2812632      14063185      14063185       7321713 
     14  19918       tick       2830375      14151902      14151902       7572527 
     15  19918       tick       2841198      14206010      14206010       6870746 
     16  19918       tick       2850397      14251999      14251999       7944209 
     17  19918       tick       2852140      14260728      14260728       7102481 
     18  19918       tick       2851031      14255165      14255165       6268212 
     19  19918       tick       2855104      14275543      14275543       7617985 
     20  19918       tick       2834927      14174668      14174668       7112601 
     21  19918       tick       2858062      14290330      14290330       7862842 
     22  19918       tick       2861011      14305079      14305079       6259962 
     23  19918       tick       2844696      14223499      14223499       8151939 
     24  19918       tick       2859458      14297321      14297321       6894060 
     25  19918       tick       2856068      14280365      14280365       8225201 
     26  19918       tick       2840598      14203005      14203005       7649966 
     27  19918       tick       2853922      14269636      14269636       6994044 
     28  19918       tick       2849239      14246224      14246224       6998171 
     29  19918       tick       2856780      14283908      14283908       7289837 
     30  19918       tick       2841877      14209396      14209396       7706660 
     31  19918       tick       2853208      14266069      14266069       6957225 
     32  19918       tick       2859229      14296169      14296169       6952132 
     33  19918       tick       2856893      14284486      14284486       6727150 
     34  19918       tick       2856515      14282591      14282591       8119802 
     35  19918       tick       2847371      14236881      14236881       7162192 
     36  19918       tick       2844879      14224420      14224420       7041249 
     37  19918       tick       2855033      14275189      14275189       6906971 
     38  19918       exit       1427561       7137870       7137870       2966161 
