howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min,time
0,little,idle,1100000,55860.0,55860.0,55860.0,62700.0,56177.60745614035,54720.0,2.0,2.0,2.0,2.0,2.0,2.0,,1140000.0,1140000.0,1140000.0,1141250.0,1140002.74122807,1140000.0,
1,little,idle,1100000,55860.0,55860.0,55860.0,62700.0,56177.60745614035,54720.0,2.0,2.0,2.0,2.0,2.0,2.0,0.9950248756218908,1140000.0,1140000.0,1140000.0,1141250.0,1140002.74122807,1140000.0,
2,little,idle,1100000,54720.0,55860.0,55860.0,66120.0,56105.2149122807,54720.0,2.0,2.0,2.0,2.0,2.0,2.0,0.9950248756218908,1140000.0,1140000.0,1140000.0,1141250.0,1140005.4824561405,1140000.0,
3,little,idle,1100000,54720.0,54720.0,55860.0,69540.0,56187.5,54720.0,2.0,2.0,2.0,2.0,2.0,2.0,0.9950248756218908,1140000.0,1140000.0,1140000.0,1140000.0,1140000.0,1140000.0,
4,little,idle,1100000,55860.0,55860.0,57000.0,74100.0,57238.24561403509,54720.0,2.0,2.0,2.0,2.0,2.0,2.0,0.9950248756218908,1140000.0,1140000.0,1140000.0,1141250.0,1139980.8114035088,1138750.0,
