[Event-to-counter mappings]
pmc0=cycles_allmodes
pmc1=bus_accesses
pmc2=cycles
pmc3=data_cache_eviction
[Event counts]
nsample    pid      event          pmc0          pmc1          pmc2          pmc3
      1  14037       tick     180347142         44744     146217492        972016 
      2  14037       tick     180048755         23619     172752474       1144512 
      3  14037       tick     180046978         20504     172800634       1146648 
      4  14037       tick     180049440         22242     172689653       1144466 
      5  14037       tick     179968526         26352     172626395       1146227 
      6  14037       tick     180003779         19360     172796903       1148756 
      7  14037       tick     180005932         24804     172762237       1144004 
      8  14037       tick     180008567         22007     172853015       1132230 
      9  14037       tick     180049168         19445     172888882       1146304 
     10  14037       tick     180046227         18583     172713042       1145557 
     11  14037       tick     180048792         22376     172823152       1144940 
     12  14037       tick     180047128         21377     172972919       1149967 
     13  14037       tick     180049329         20472     172837328       1146896 
     14  14037       tick     180048669         18188     172913528       1148282 
     15  14037       tick     179969371         23238     172652208       1142024 
     16  14037       tick     180033824         17833     172928013       1140682 
     17  14037       tick     180062495         18809     172921846       1146156 
     18  14037       tick     179966940         21492     172582047       1141116 
     19  14037       tick     180049768         21637     172957362       1146767 
     20  14037       tick     180043373         22002     172934926       1147569 
     21  14037       tick     180044874         17854     172811586       1143142 
     22  14037       tick     180047014         21455     172850237       1146162 
     23  14037       tick     180042554         18702     172972113       1137243 
     24  14037       exit     143714912         15803     137352237        910595 
