[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  30955       tick         15147        225184       7672355 
      2  30955       tick           363          5801       1803225 
      3  30955       tick           405          5537       1803708 
      4  30955       tick           375          5572       1803804 
      5  30955       tick           381          5558       1804772 
      6  30955       tick           428          5702       1800404 
      7  30955       tick           350          5735       1805304 
      8  30955       tick           459          5701       1804688 
      9  30955       tick           401          5652       1804179 
     10  30955       tick           364          5667       1802580 
     11  30955       tick           365          5747       1802070 
     12  30955       tick           351          5634       1805188 
     13  30955       tick           427          5658       1804099 
     14  30955       tick           352          5804       1805025 
     15  30955       tick           343          5778       1805180 
     16  30955       tick           325          5633       1804592 
     17  30955       tick           357          5616       1805740 
     18  30955       tick           383          5655       1805136 
     19  30955       tick           345          5625       1805836 
     20  30955       tick           367          5617       1804678 
     21  30955       tick           344          5662       1805313 
     22  30955       tick           330          5644       1805004 
     23  30955       tick           293          5737       1805427 
     24  30955       tick           485          5775       1798360 
     25  30955       tick           355          5538       1805734 
     26  30955       tick           433          5612       1801085 
     27  30955       tick           367          5643       1806140 
     28  30955       tick           400          5499       1805800 
     29  30955       exit          2470          3880        632593 
