[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   2774       tick           667         10124         96676 
      2   2774       tick             0             0             0 
      3   2774       tick             0             0             0 
      4   2774       tick             0             0             0 
      5   2774       tick             0             0             0 
      6   2774       tick             0             0             0 
      7   2774       tick             0             0             0 
      8   2774       tick             0             0             0 
      9   2774       tick             0             0             0 
     10   2774       tick             0             0             0 
     11   2774       tick             0             0             0 
     12   2774       tick             0             0             0 
     13   2774       tick             0             0             0 
     14   2774       tick             0             0             0 
     15   2774       tick             0             0             0 
     16   2774       tick             0             0             0 
     17   2774       tick             0             0             0 
     18   2774       tick             0             0             0 
     19   2774       tick             0             0             0 
     20   2774       exit            36           167           597 
