[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   7320       tick       5598896      62260492      62260492      35918211 
      2   7320       tick        606975     119609170     119609170      52247573 
      3   7320       tick        605288     119264818     119264818      52097123 
      4   7320       tick        606517     119516500     119516500      52208298 
      5   7320       tick        606025     119415406     119415406      52164135 
      6   7320       tick        605261     119259044     119259044      52094499 
      7   7320       tick        606066     119424066     119424066      52167353 
      8   7320       tick        605517     119311870     119311870      52117707 
      9   7320       tick        604070     119062544     119062544      52006328 
     10   7320       tick        605085     119223764     119223764      52079818 
     11   7320       tick        603064     118811032     118811032      51896340 
     12   7320       tick        605288     119294282     119294282      52110736 
     13   7320       tick        606603     119503984     119503984      52201440 
     14   7320       tick        606318     119475219     119475219      52189578 
     15   7320       tick        606520     119516232     119516232      52207268 
     16   7320       tick        605902     119390731     119390731      52152435 
     17   7320       tick        606674     119547852     119547852      52222230 
     18   7320       tick        605679     119344563     119344563      52130495 
     19   7320       tick        606270     119465466     119465466      52185262 
     20   7320       tick        606135     119438326     119438326      52173581 
     21   7320       tick        602334     118690879     118690879      51843141 
     22   7320       tick        605892     119388440     119388440      52151153 
     23   7320       tick        606186     119448691     119448691      52178038 
     24   7320       tick        606049     119420200     119420200      52165203 
     25   7320       tick        606603     119533715     119533715      52215916 
     26   7320       tick        605989     119407725     119407725      52159811 
     27   7320       tick        606883     119591368     119591368      52240808 
     28   7320       tick        604659     119135910     119135910      52039287 
     29   7320       tick        605653     119340081     119340081      52129492 
     30   7320       tick        605849     119379249     119379249      52147731 
     31   7320       tick        604059     119052431     119052431      52002355 
     32   7320       tick        604743     119162121     119162121      52051077 
     33   7320       tick        606513     119515619     119515619      52208260 
     34   7320       tick        606059     119421854     119421854      52165650 
     35   7320       tick        606831     119580237     119580237      52235534 
     36   7320       tick        605948     119399363     119399363      52156176 
     37   7320       tick        607307     119630718     119630718      52257979 
     38   7320       tick        606321     119475361     119475361      52190588 
     39   7320       tick        606208     119453033     119453033      52180165 
     40   7320       tick        605065     119219696     119219696      52078266 
     41   7320       tick        603920     119032254     119032254      51994300 
     42   7320       tick        605783     119366052     119366052      52143369 
     43   7320       tick        605481     119304482     119304482      52115044 
     44   7320       tick        605189     119244613     119244613      52089721 
     45   7320       tick        606032     119417179     119417179      52164938 
     46   7320       tick        606410     119494128     119494128      52198787 
     47   7320       tick        605781     119365680     119365680      52141709 
     48   7320       tick        606458     119504004     119504004      52203864 
     49   7320       tick        605151     119236681     119236681      52085954 
     50   7320       tick        605796     119369405     119369405      52143768 
     51   7320       tick        604163     119064385     119064385      52007687 
     52   7320       tick        581840     114629209     114629209      50073062 
     53   7320       tick        628085     123767974     123767974      54065449 
     54   7320       tick        605241     119255127     119255127      52094159 
     55   7320       tick        606252     119461406     119461406      52184259 
     56   7320       tick        606222     119455674     119455674      52181418 
     57   7320       tick        606871     119588414     119588414      52240406 
     58   7320       tick        606843     119582994     119582994      52238028 
     59   7320       tick        606356     119482296     119482296      52193809 
     60   7320       tick        606416     119496015     119496015      52198600 
     61   7320       tick        601331     118503311     118503311      51758098 
     62   7320       tick        604177     119037637     119037637      51998186 
     63   7320       tick        606014     119413301     119413301      52162904 
     64   7320       exit        654976     108126023     108126023      47383478 
