UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
100000,,,,,,,
,599999,599999,599999,599999,26.858355,1911000,1886753
,599999,599999,599999,599999,28.101798,1848000,1826635
,599999,599999,599999,599999,28.583632,1810000,1800940
,599999,599999,599999,599999,27.682136,1835000,1818044
,599999,599999,599999,599999,27.728765,1823000,1802148
,599999,599999,599999,599999,27.169216,1848000,1820608
,599999,599999,599999,599999,27.946368,1836000,1808948
,599999,599999,599999,599999,28.101798,1861000,1799561
,599999,599999,599999,599999,26.656296,1836000,1818716
,599999,599999,599999,599999,27.853109,1810000,1797295
,599999,599999,599999,599999,26.811726,1836000,1808847
,599999,599999,599999,599999,27.790937,1810000,1802068
,599999,599999,599999,599999,28.195056,1836000,1818598
,599999,599999,599999,599999,27.946368,1810000,1803704
,599999,599999,599999,599999,27.884195,1848000,1816757
,599999,599999,599999,599999,28.537003,1810000,1801067
,599999,599999,599999,599999,28.086255,1848000,1820406
,599999,599999,599999,599999,27.075958,1823000,1801419
,599999,599999,599999,599999,29.205353,1835000,1797313
,599999,599999,599999,599999,27.899738,1823000,1807083
,599999,599999,599999,599999,27.961911,1823000,1802871
,599999,599999,599999,599999,27.309103,1823000,1805563
,599999,599999,599999,599999,27.324646,1810000,1798290
,599999,599999,599999,599999,27.107044,1836000,1812358
,599999,599999,599999,599999,29.749359,1810000,1803780
,599999,599999,599999,599999,27.744308,1848000,1816975
,599999,599999,599999,599999,28.008540,1810000,1800614
,599999,599999,599999,599999,28.163970,1823000,1807541
,599999,599999,599999,599999,28.008540,1810000,1796176
,599999,599999,599999,599999,27.464534,1835000,1806731
,599999,599999,599999,599999,27.884195,1823000,1814765
,599999,599999,599999,599999,27.604421,1810000,1802020
,599999,599999,599999,599999,27.806480,1823000,1807420
,599999,599999,599999,599999,28.257228,1823000,1798140
,599999,599999,599999,599999,27.713222,1836000,1806983
,599999,599999,599999,599999,27.511163,1810000,1804321
,599999,599999,599999,599999,28.086255,1835000,1820035
,599999,599999,599999,599999,28.459288,1810000,1798663
,599999,599999,599999,599999,27.697679,1835000,1816143
,599999,599999,599999,599999,27.822023,1823000,1801700
,599999,599999,599999,599999,27.480077,1848000,1817439
,599999,599999,599999,599999,27.371275,1836000,1815208
,599999,599999,599999,599999,29.283068,1848000,1803001
,599999,599999,599999,599999,28.117341,1823000,1814309
,599999,599999,599999,599999,28.055169,1810000,1805193
,599999,599999,599999,599999,27.448991,1823000,1813296
,599999,599999,599999,599999,28.148427,1810000,1798172
,599999,599999,599999,599999,27.775394,1835000,1818000
,599999,599999,599999,599999,27.169216,1823000,1803156
,599999,599999,599999,599999,28.443745,1835000,1820115
,599999,599999,599999,599999,28.241685,1810000,1802181
,599999,599999,599999,599999,27.759851,1823000,1810073
,599999,599999,599999,599999,28.925578,1823000,1808375
,599999,599999,599999,599999,27.744308,1861000,1806104
,599999,599999,599999,599999,27.635507,1836000,1818530
,599999,599999,599999,599999,28.443745,1810000,1798438
