,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,10.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
mean,4.171,100000.0,700000.0,700000.0,700000.0,700000.0,42705.99099099099,0.0,0.0,0.0,3435408.4084084085,684389.3893893894,5017927.927927928,42706.47847847848
std,0.0031622776601683117,0.0,0.0,0.0,0.0,0.0,708.9689265380479,0.0,0.0,0.0,35020.76923662899,7008.9784623509095,2916.8178660551102,709.5649174186601
min,4.17,100000.0,700000.0,700000.0,700000.0,700000.0,39920.0,0.0,0.0,0.0,2893000.0,576000.0,5010000.0,39920.0
25%,4.17,100000.0,700000.0,700000.0,700000.0,700000.0,42355.0,0.0,0.0,0.0,3435000.0,684000.0,5019000.0,42355.0
50%,4.17,100000.0,700000.0,700000.0,700000.0,700000.0,42842.0,0.0,0.0,0.0,3438000.0,685000.0,5019000.0,42842.0
75%,4.17,100000.0,700000.0,700000.0,700000.0,700000.0,43329.0,0.0,0.0,0.0,3442000.0,685000.0,5019000.0,43329.0
max,4.18,100000.0,700000.0,700000.0,700000.0,700000.0,44303.0,0.0,0.0,0.0,3542000.0,706000.0,5019000.0,44303.0
