[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  19367       tick            44        962537        222195          2206 
      2  19367       tick             0       3692789        985901            90 
      3  19367       tick             2       3854422       1030831            80 
      4  19367       tick             0       3867360       1034329            78 
      5  19367       tick             0       3864160       1033448            81 
      6  19367       tick             0       3866149       1034107            78 
      7  19367       tick             0       3851471       1030043            70 
      8  19367       tick             1       3817224       1020920            89 
      9  19367       tick             0       3757394       1004968            93 
     10  19367       tick             0       3822170       1022326            84 
     11  19367       tick             0       3845406       1028454            82 
     12  19367       tick             1       3812978       1019916            77 
     13  19367       tick             0       3831092       1024788            83 
     14  19367       tick             0       3778674       1010601            86 
     15  19367       tick             1       3927172       1050453            78 
     16  19367       tick             0       3859331       1032156            78 
     17  19367       tick             0       3839340       1026892            99 
     18  19367       tick             0       3864470       1033666            77 
     19  19367       tick             1       3846300       1028870            79 
     20  19367       tick             1       3869320       1034950            83 
     21  19367       tick             0       3876543       1036855            77 
     22  19367       tick             1       3877388       1037014            77 
     23  19367       tick             0       3861184       1032704            79 
     24  19367       tick             0       3879709       1037646            75 
     25  19367       tick             0       3866773       1034314            78 
     26  19367       tick             0       3847858       1029102            78 
     27  19367       tick             1       3864439       1033582            74 
     28  19367       tick             0       3867793       1034397            79 
     29  19367       tick             0       3826695       1023430            91 
     30  19367       tick             0       3867634       1034347            72 
     31  19367       tick             0       3865427       1033979            76 
     32  19367       tick             0       3878342       1037380            78 
     33  19367       tick             0       3859600       1032294            74 
     34  19367       tick             0       3877144       1036926            77 
     35  19367       tick             0       3870108       1035056            70 
     36  19367       tick             0       3856451       1031381            75 
     37  19367       tick             1       3846724       1028860           102 
     38  19367       tick             1       3866326       1034156            81 
     39  19367       tick             1       3817306       1020906            97 
     40  19367       tick             0       3859212       1032161            72 
     41  19367       tick             1       3884332       1038862            78 
     42  19367       exit            14       2294261        613495           189 
