,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,30.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,7.58236457452,100000.0,599999.0,599999.0,599999.0,599999.0,28.19967231,1824115.0,1802539.203
std,0.4746265264411583,0.0,0.0,0.0,0.0,0.0,0.5847576583258441,21175.13072359085,18675.691896301905
min,7.1127819644,100000.0,599999.0,599999.0,599999.0,599999.0,26.640753,1610000.0,1584171.0
25%,7.117102664075,100000.0,599999.0,599999.0,599999.0,599999.0,27.80648,1810000.0,1798335.75
50%,7.56860548645,100000.0,599999.0,599999.0,599999.0,599999.0,28.210599,1823000.0,1802590.0
75%,8.045766638,100000.0,599999.0,599999.0,599999.0,599999.0,28.599175,1835000.0,1809707.5
max,8.07739094,100000.0,599999.0,599999.0,599999.0,599999.0,30.184564,1860000.0,1832211.0
