frequency,power,task,island,voltage,time,howmany,time_rel
1100000,110361.93421052632,encrypt,big,1002491.7763157894,,0,
1100000,575006.3333333334,encrypt,big,988538.9254385964,3.89,1,0.10936694625369
1100000,1053137.214912281,encrypt,big,990391.995614035,3.9066666666666654,2,0.1098355278571762
1100000,1524654.5394736845,encrypt,big,992513.7061403508,3.9083333333333337,3,0.1098823860175249
1100000,1999833.1557017544,encrypt,big,995290.5701754388,3.91375,4,0.1100346750386579
