howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min
2,little,cacherate-60,200000,33012.0,33012.0,33012.0,33929.0,33026.38157894737,11934.0,7.23,7.24,7.2875,7.32,7.255,7.2,1.1009104704097117,917500.0,917500.0,917500.0,918750.0,917513.7061403508,917500.0
2,little,cacherate-60,300000,41265.0,42182.0,42182.0,42182.0,41699.36842105263,18340.0,5.5175,5.565,5.5825,5.63,5.551666666666667,5.47,0.8424380374304502,917500.0,917500.0,917500.0,917500.0,917500.0,917500.0
2,little,cacherate-60,400000,49572.0,50435.0,50490.0,51408.0,49962.53947368421,14672.0,4.737500000000001,4.8100000000000005,4.865,4.91,4.809166666666667,4.72,0.7297673242286293,917500.0,918750.0,918750.0,918750.0,918149.6710526316,917500.0
2,little,cacherate-60,500000,55937.0,55937.0,56854.0,58688.0,56221.89035087719,21091.0,4.36,4.44,4.4475,4.48,4.410833333333333,4.31,0.669322205361659,917500.0,917500.0,917500.0,918750.0,917527.4122807018,916250.0
2,little,cacherate-60,600000,67663.0,68616.0,68616.0,73381.0,68220.53947368421,36290.0,4.157500000000001,4.16,4.1625,4.17,4.159166666666667,4.14,0.6311330298431967,953750.0,953750.0,953750.0,955000.0,953766.447368421,953750.0
2,little,cacherate-60,700000,82253.0,82253.0,82253.0,87208.0,82007.95175438597,36667.0,3.91,3.93,3.94,3.96,3.9166666666666665,3.82,0.5943348507840162,991250.0,991250.0,991250.0,991250.0,991225.3289473684,990000.0
2,little,cacherate-60,800000,96538.0,96538.0,96538.0,101673.0,96426.31798245614,38036.0,3.69,3.75,3.8025,3.82,3.745833333333333,3.66,0.5684117349519474,1027500.0,1027500.0,1027500.0,1028750.0,1027606.9078947369,1027500.0
2,little,cacherate-60,900000,112890.0,113955.0,113955.0,119280.0,113167.92763157896,51120.0,3.67,3.68,3.6825,3.69,3.676666666666667,3.66,0.5579160343955489,1065000.0,1065000.0,1065000.0,1065000.0,1065000.0,1065000.0
2,little,cacherate-60,1000000,131019.0,131019.0,131019.0,137625.0,130870.60745614037,65018.0,3.58,3.58,3.59,3.59,3.584166666666666,3.58,0.5438796155791603,1101250.0,1101250.0,1101250.0,1102500.0,1101266.4473684211,1101250.0
2,little,cacherate-60,1100000,150216.0,151354.0,151354.0,158182.0,150766.20175438595,61560.0,3.39,3.45,3.52,3.52,3.4525,3.38,0.5238998482549317,1138750.0,1138750.0,1138750.0,1140000.0,1138714.3640350876,1137500.0
2,little,cacherate-60,1200000,172725.0,172725.0,173900.0,180950.0,172499.30701754385,68208.0,3.3275,3.39,3.45,3.46,3.386666666666667,3.31,0.5139099645928175,1175000.0,1175000.0,1175000.0,1176250.0,1175013.7061403508,1175000.0
2,little,cacherate-60,1300000,202125.0,203350.0,204241.0,211925.0,202889.43201754385,90724.0,3.38,3.385,3.39,3.4,3.365833333333333,3.26,0.5107486090035407,1223750.0,1225000.0,1225000.0,1226250.0,1224602.5219298245,1222500.0
2,little,cacherate-60,1400000,230903.5,231942.5,233910.0,243840.0,231578.38596491228,102000.0,3.4175,3.46,3.47,3.47,3.4375,3.34,0.5216236722306525,1262500.0,1266250.0,1268750.0,1276250.0,1266052.6315789474,1256250.0
2,little,cacherate-60,1500000,258400.0,258600.0,259692.0,274116.0,258016.93421052632,110208.0,3.31,3.375,3.43,3.43,3.369166666666666,3.29,0.5112544258978249,1292500.0,1292500.0,1293750.0,1312500.0,1293256.5789473683,1292500.0
