frequency,power,task,island,voltage,time,howmany,time_rel
200000,38057.62719298246,gzip-1,little,917505.4824561405,31.936666666666667,2,1.0064075630252105
300000,53476.32894736842,gzip-1,little,917708.3333333334,21.471666666666668,2,0.6766281512605042
400000,69599.58552631579,gzip-1,little,917505.4824561405,16.070833333333333,2,0.5064338235294118
500000,85378.02631578948,gzip-1,little,916567.9824561405,12.8775,2,0.4058035714285714
600000,110516.87280701754,gzip-1,little,953733.552631579,10.9225,2,0.3441964285714285
700000,135516.20175438595,gzip-1,little,990002.7412280702,9.350833333333334,2,0.2946691176470589
800000,164180.08771929826,gzip-1,little,1027055.9210526316,8.257499999999999,2,0.2602153361344537
900000,194987.69078947368,gzip-1,little,1063760.964912281,7.347500000000001,2,0.2315388655462185
1000000,230245.8004385965,gzip-1,little,1099931.4692982456,6.724166666666668,2,0.2118960084033614
1100000,270359.2609649123,gzip-1,little,1133086.6228070175,6.222499999999999,2,0.1960871848739495
1200000,307286.80263157893,gzip-1,little,1160095.9429824562,5.6725,2,0.1787552521008403
1300000,357285.71710526315,gzip-1,little,1206674.8903508773,5.2375,2,0.165047268907563
1400000,413981.2236842105,gzip-1,little,1255095.9429824562,4.894166666666668,2,0.1542279411764706
1500000,475172.3640350877,gzip-1,little,1291376.096491228,4.621666666666666,2,0.145640756302521
