frequency,power,task,island,voltage,time,howmany,time_rel
200000,37243.05701754386,cacherate-40,little,917502.7412280702,8.495,2,1.051144565889874
300000,46579.28070175439,cacherate-40,little,918075.6578947369,6.515,2,0.8061455970303154
400000,54887.40789473684,cacherate-40,little,917502.7412280702,5.609999999999999,2,0.6941637451020828
500000,62161.04166666666,cacherate-40,little,917505.4824561405,5.243333333333333,2,0.6487935656836461
600000,74272.47149122808,cacherate-40,little,953780.153508772,4.828333333333333,2,0.5974427717055062
700000,88244.375,cacherate-40,little,991033.4429824562,4.711666666666667,2,0.5830068055269128
800000,104326.30701754386,cacherate-40,little,1027563.048245614,4.5225,2,0.5595999175087647
900000,118981.37280701754,cacherate-40,little,1065005.4824561405,4.350833333333333,2,0.5383584244174056
1000000,137686.35087719298,cacherate-40,little,1101269.1885964912,4.296666666666666,2,0.5316560115487728
1100000,161729.89692982455,cacherate-40,little,1138459.429824561,4.21,2,0.5209321509589606
1200000,179636.64692982455,cacherate-40,little,1175010.964912281,4.1225,2,0.5101051763250154
1300000,215629.79166666663,cacherate-40,little,1223829.495614035,4.07,2,0.5036089915446484
1400000,244790.19078947368,cacherate-40,little,1264281.798245614,4.0808333333333335,2,0.5049494741183749
1500000,272472.0285087719,cacherate-40,little,1292735.745614035,4.109999999999999,2,0.5085584656630232
