[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  31068       tick         15175        261308       8201802 
      2  31068       tick           629          7810       2399028 
      3  31068       tick           392          7898       2397254 
      4  31068       tick           426          7762       2396424 
      5  31068       tick           474          7823       2396844 
      6  31068       tick           359          7788       2398462 
      7  31068       tick           523          7682       2396131 
      8  31068       tick           398          7577       2398735 
      9  31068       tick           413          7883       2398275 
     10  31068       tick           500          7708       2398227 
     11  31068       tick           393          7749       2399396 
     12  31068       tick           468          7698       2398821 
     13  31068       tick           525          7805       2398291 
     14  31068       tick           708          7729       2397776 
     15  31068       tick           752          7712       2397939 
     16  31068       tick           399          7823       2397713 
     17  31068       tick           499          7789       2398685 
     18  31068       tick           459          7690       2398530 
     19  31068       tick           504          7675       2398021 
     20  31068       tick           421          7980       2400251 
     21  31068       tick           416          7884       2398634 
     22  31068       exit          2503          4675        880988 
