[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  24060       tick        103369          2199        371956 
      2  24060       tick        232182             6        670086 
      3  24060       tick       1316960            11       3302701 
      4  24060       tick       1304676             6       3271660 
      5  24060       tick       1315457             6       3298769 
      6  24060       tick       1310276             5       3285748 
      7  24060       tick       1316039             9       3300242 
      8  24060       tick       1327720             8       3329654 
      9  24060       tick       1328122             5       3330658 
     10  24060       tick       1322211             6       3315889 
     11  24060       tick       1312364             8       3291220 
     12  24060       tick       1324301             5       3321067 
     13  24060       tick       1320096             6       3310531 
     14  24060       tick       1322893             6       3317549 
     15  24060       tick       1322750             6       3317208 
     16  24060       tick       1330919             5       3337643 
     17  24060       tick       1328835             5       3332331 
     18  24060       tick       1327060             6       3327972 
     19  24060       tick       1324616             7       3321890 
     20  24060       tick       1324015             5       3320503 
     21  24060       tick       1325402             6       3323789 
     22  24060       tick       1324562             5       3321634 
     23  24060       tick       1320658             7       3311826 
     24  24060       tick       1318648             7       3306917 
     25  24060       tick       1329135             5       3333118 
     26  24060       tick       1325638             7       3324563 
     27  24060       tick       1327157             5       3328224 
     28  24060       tick       1325658             5       3324440 
     29  24060       tick       1328361             5       3331302 
     30  24060       tick       1311298             5       3288460 
     31  24060       tick       1271992             6       3190084 
     32  24060       tick       1354602            10       3397034 
     33  24060       tick       1318231             6       3305541 
     34  24060       exit        446848            96       1120438 
