howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min,time
0,big,decrypt,800000,68598.0,69525.0,70452.0,103824.0,70789.28289473684,66744.0,2.0,2.0,2.0,2.0,2.0,2.0,,927500.0,927500.0,927500.0,927500.0,927464.3640350878,926250.0,
1,big,decrypt,800000,374738.0,378430.0,380276.0,435656.0,376918.9627192983,124084.0,5.26,5.26,5.26,5.29,5.265,5.26,0.1469370668403181,923750.0,923750.0,923750.0,926250.0,923766.447368421,922500.0,
2,big,decrypt,800000,667403.0,672881.0,675620.0,776835.0,671802.0570175438,539196.0,5.26,5.27,5.2725,5.3,5.2725,5.26,0.1471463789013442,913750.0,913750.0,913750.0,917500.0,913837.7192982456,913750.0,
3,big,decrypt,800000,962580.0,966240.0,972645.0,1004670.0,965831.3486842106,884805.0,5.27,5.27,5.29,5.33,5.283888888888888,5.26,0.1474642231421616,915000.0,915000.0,915000.0,916250.0,915235.745614035,915000.0,
4,big,decrypt,800000,1254343.0,1262248.0,1271408.0,1281049.0,1258337.070175439,723384.0,5.28,5.29,5.2925,5.35,5.294583333333333,5.27,0.1477626866365877,916250.0,916250.0,916250.0,918750.0,916387.0614035088,916250.0,
