,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,5.0,5.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0
mean,5.464,100000.0,800000.0,800000.0,800000.0,800000.0,42153.55020080321,0.0,0.0,0.0,3183074.297188755,633830.3212851406,5017825.301204819,42155.01706827309
std,0.011401754250991448,0.0,0.0,0.0,0.0,0.0,553.1309081017323,0.0,0.0,0.0,18578.490345710557,3783.370688423069,3033.415642794158,554.3088708757031
min,5.45,100000.0,800000.0,800000.0,800000.0,800000.0,40407.0,0.0,0.0,0.0,2919000.0,581000.0,5010000.0,40407.0
25%,5.46,100000.0,800000.0,800000.0,800000.0,800000.0,41868.0,0.0,0.0,0.0,3179000.0,633000.0,5019000.0,41868.0
50%,5.46,100000.0,800000.0,800000.0,800000.0,800000.0,42355.0,0.0,0.0,0.0,3183000.0,634000.0,5019000.0,42355.0
75%,5.47,100000.0,800000.0,800000.0,800000.0,800000.0,42355.0,0.0,0.0,0.0,3187000.0,634000.0,5019000.0,42355.0
max,5.48,100000.0,800000.0,800000.0,800000.0,800000.0,43816.0,0.0,0.0,0.0,3305000.0,658000.0,5019000.0,43816.0
