[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  24677       tick         16282        632920       4677230 
      2  24677       tick          1092          9118        341981 
      3  24677       tick          1056          9025        341493 
      4  24677       tick          1230          8951        340893 
      5  24677       tick          1125          9020        340976 
      6  24677       tick          1192          8989        339676 
      7  24677       tick          1151          9014        339453 
      8  24677       tick          1329          8991        339828 
      9  24677       tick          1271          9108        339562 
     10  24677       tick          1353          9016        336809 
     11  24677       tick          1303          9061        338812 
     12  24677       tick          1309          9113        337757 
     13  24677       tick          1313          8985        337340 
     14  24677       tick          1381          9086        338097 
     15  24677       tick          1307          9019        337669 
     16  24677       tick          1436          9076        337767 
     17  24677       tick          1151          9054        338513 
     18  24677       tick          1265          9113        338052 
     19  24677       tick          1427          9064        337177 
     20  24677       tick          1360          9070        337275 
     21  24677       tick          1407          9113        337471 
     22  24677       tick          1429          9086        338056 
     23  24677       tick          1314          9012        338396 
     24  24677       tick          1345          9019        338024 
     25  24677       tick          1179          9077        339455 
     26  24677       tick          1258          9037        337920 
     27  24677       tick          1185          9151        338184 
     28  24677       tick          1291          9188        337884 
     29  24677       tick          1473          9330        338532 
     30  24677       tick          1515          9287        336777 
     31  24677       tick          1342          9346        337149 
     32  24677       tick          1233          9323        338160 
     33  24677       tick          1307          9315        337216 
     34  24677       tick          1138          9347        338353 
     35  24677       tick          1112          9142        333669 
     36  24677       tick          1513          9317        341884 
     37  24677       tick          1247          9353        339617 
     38  24677       tick          1316          9183        338596 
     39  24677       tick          1388          9288        339002 
     40  24677       tick          1499          9271        336730 
     41  24677       tick           995          9243        339113 
     42  24677       tick          1125          9281        338503 
     43  24677       tick          1265          9213        339288 
     44  24677       tick          1248          9396        338043 
     45  24677       tick          1212          9161        339807 
     46  24677       tick          1107          9186        339361 
     47  24677       tick          1247          9299        338913 
     48  24677       exit          2263         13067        216496 
