[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  21481       tick          2598          9452        210052 
      2  21481       tick          4160        148138       1782049 
      3  21481       tick          5230        137550       1836612 
      4  21481       tick          3888        150571       1808930 
      5  21481       tick          5917        138973       1851038 
      6  21481       tick          4518        146545       1771655 
      7  21481       tick          3757        147796       1815261 
      8  21481       tick          4605        142009       1856512 
      9  21481       tick          4030        147637       1778892 
     10  21481       tick          4819        140508       1866746 
     11  21481       tick          4482        146095       1773087 
     12  21481       tick          4402        144662       1824614 
     13  21481       tick          5893        142970       1831135 
     14  21481       tick          4488        147947       1778375 
     15  21481       tick          5631        140045       1863563 
     16  21481       tick          5391        143544       1740934 
     17  21481       tick          4877        145835       1763015 
     18  21481       tick          4988        139107       1866249 
     19  21481       tick          4492        147532       1771393 
     20  21481       tick          5316        141174       1810137 
     21  21481       tick          4734        145166       1820934 
     22  21481       tick          4024        147890       1786426 
     23  21481       tick          4205        140744       1872380 
     24  21481       tick          4107        148032       1784387 
     25  21481       tick          4412        140648       1870244 
     26  21481       tick          5763        146331       1769379 
     27  21481       tick          4290        147647       1782547 
     28  21481       tick          6737        137642       1840818 
     29  21481       tick          4577        148777       1796932 
     30  21481       tick          5369        140116       1796253 
     31  21481       tick          4654        146094       1835360 
     32  21481       tick          4261        148039       1780485 
     33  21481       tick          4578        140355       1873307 
     34  21481       tick          4068        148878       1802304 
     35  21481       tick          5317        137411       1832520 
     36  21481       tick          5439        143074       1746942 
     37  21481       tick          4902        149840       1804175 
     38  21481       tick          5146        138591       1852313 
     39  21481       tick          3927        149782       1804211 
     40  21481       tick          4282        140914       1832208 
     41  21481       tick          5128        145430       1807779 
     42  21481       tick          4437        147536       1796534 
     43  21481       tick          4465        140154       1854428 
     44  21481       tick          3867        149665       1805139 
     45  21481       tick          4236        139443       1854782 
     46  21481       tick          6030        146808       1773900 
     47  21481       tick          4230        145816       1814343 
     48  21481       tick          4476        141822       1835511 
     49  21481       tick          4742        148377       1791180 
     50  21481       tick          6034        138509       1854801 
     51  21481       tick          4378        147422       1775247 
     52  21481       tick          4360        145886       1813369 
     53  21481       tick          5029        141002       1830011 
     54  21481       tick          3921        149811       1805448 
     55  21481       tick          4831        140236       1867293 
     56  21481       tick          5345        144937       1752346 
     57  21481       tick          5089        145962       1782104 
     58  21481       tick          4386        141538       1861844 
     59  21481       tick          3894        148428       1786501 
     60  21481       tick          5664        138508       1856201 
     61  21481       tick          4623        146503       1777205 
     62  21481       tick          3620        144207       1827574 
     63  21481       tick          4246        146391       1853486 
     64  21481       tick          3727        147561       1786150 
     65  21481       tick          4192        140836       1868671 
     66  21481       tick          6053        145182       1744529 
     67  21481       tick          4921        143537       1810462 
     68  21481       tick          4384        145296       1854310 
     69  21481       tick          4229        147677       1778074 
     70  21481       tick          6515        138119       1848554 
     71  21481       tick          4363        148696       1797046 
     72  21481       tick          3893        141163       1811626 
