,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,15.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
mean,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,37349.96596596597,0.0,0.0,0.0,2925416.4164164164,581917.917917918,5018072.072072072,37351.42842842843
std,0.0,0.0,0.0,0.0,0.0,0.0,646.7612364983826,0.0,0.0,0.0,21664.382328932417,4346.844762358711,2738.21226782332,644.3047818668628
min,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,35537.0,0.0,0.0,0.0,2912000.0,580000.0,5010000.0,35537.0
25%,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,36998.0,0.0,0.0,0.0,2919000.0,580000.0,5019000.0,36998.0
50%,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,37485.0,0.0,0.0,0.0,2919000.0,581000.0,5019000.0,37485.0
75%,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,37972.0,0.0,0.0,0.0,2927000.0,582000.0,5019000.0,37972.0
max,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,39433.0,0.0,0.0,0.0,3187000.0,634000.0,5019000.0,39433.0
