[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  14615       tick        960670          2306       2682927 
      2  14615       tick       2132950            13       5349459 
      3  14615       tick       2127848            13       5336856 
      4  14615       tick       2130021             8       5342138 
      5  14615       tick       2111727            10       5296198 
      6  14615       tick       2145405             8       5380737 
      7  14615       tick       2134173             8       5352456 
      8  14615       tick       2130477            11       5342980 
      9  14615       tick       2129308             9       5340266 
     10  14615       tick       2133501             9       5350821 
     11  14615       tick       2133442            10       5350496 
     12  14615       tick       2135539             8       5355757 
     13  14615       tick       2132426             8       5348018 
     14  14615       tick       2131686             8       5346231 
     15  14615       tick       2129388             8       5340670 
     16  14615       tick       2130012             9       5342193 
     17  14615       tick       2131125             8       5345018 
     18  14615       tick       2131949            12       5346925 
     19  14615       tick       2131781             8       5346393 
     20  14615       tick       2130921            10       5344398 
     21  14615       exit        254948            95        639197 
