[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  18300       tick          1880          8718        281658 
      2  18300       tick         71559          5384        403982 
      3  18300       tick        743581            95       1485850 
      4  18300       tick        743965            95       1486596 
      5  18300       tick        732600           111       1463880 
      6  18300       tick        736897           123       1472588 
      7  18300       tick        734560           112       1467818 
      8  18300       tick        734740           119       1468167 
      9  18300       tick        742786            80       1484223 
     10  18300       tick        743311            99       1485261 
     11  18300       tick        732647           105       1464030 
     12  18300       tick        736656            79       1471956 
     13  18300       tick        740436           109       1479574 
     14  18300       tick        744176            90       1486992 
     15  18300       tick        738087            84       1474848 
     16  18300       tick        743716            86       1486054 
     17  18300       tick        732130           116       1462956 
     18  18300       tick        700318           127       1399374 
     19  18300       tick        745091           108       1488865 
     20  18300       tick        732628           136       1463974 
     21  18300       tick        728012           112       1454736 
     22  18300       tick        732604           118       1463913 
     23  18300       tick        716182           146       1431127 
     24  18300       tick        730514            92       1459731 
     25  18300       tick        727913           130       1454546 
     26  18300       tick        715605           132       1430048 
     27  18300       tick        718914           129       1436563 
     28  18300       tick        726051           121       1450783 
     29  18300       tick        724707           117       1448162 
     30  18300       tick        727544           134       1453794 
     31  18300       tick        728650           124       1456025 
     32  18300       tick        743458            91       1485588 
     33  18300       tick        742353            81       1483360 
     34  18300       tick        732789           113       1464241 
     35  18300       tick        730531            94       1459791 
     36  18300       tick        735267           101       1469227 
     37  18300       tick        726723           121       1452173 
     38  18300       tick        735715           102       1470114 
     39  18300       tick        740737           106       1480149 
     40  18300       tick        743185            80       1485037 
     41  18300       tick        721679           121       1442119 
     42  18300       tick        743595            92       1485870 
     43  18300       tick        741851            93       1482357 
     44  18300       tick        744266            77       1487188 
     45  18300       tick        730927           121       1460604 
     46  18300       tick        732966            93       1464692 
     47  18300       tick        732707            99       1464140 
     48  18300       tick        739915            94       1478483 
     49  18300       tick        740664            88       1479978 
     50  18300       tick        738036           100       1474746 
     51  18300       tick        726367           123       1451453 
     52  18300       tick        737296            99       1473298 
     53  18300       tick        743140            78       1484917 
     54  18300       tick        737348           119       1473386 
     55  18300       tick        733069           116       1464859 
     56  18300       tick        734962            95       1468561 
     57  18300       exit         57755            95        115307 
