[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  24896       tick         16030        632062       4675191 
      2  24896       tick          2234         10350        336765 
      3  24896       tick          2352         10278        338673 
      4  24896       tick          2000         10235        340266 
      5  24896       tick          2389         10401        336884 
      6  24896       tick          2497         10443        337007 
      7  24896       tick          2350         10259        338490 
      8  24896       tick          2270         10248        337712 
      9  24896       tick          2158         10194        338830 
     10  24896       tick          2370         10175        338907 
     11  24896       tick          2742         10432        335554 
     12  24896       tick          2299         10227        338431 
     13  24896       tick          2166         10220        339200 
     14  24896       tick          2290         10304        337240 
     15  24896       tick          2016         10234        340291 
     16  24896       tick          2287         10223        338229 
     17  24896       tick          2298         10297        338870 
     18  24896       tick          2381         10310        337901 
     19  24896       tick          2184         10231        338607 
     20  24896       tick          2197         10349        338209 
     21  24896       tick          2305         10241        338661 
     22  24896       tick          2269         10270        338416 
     23  24896       tick          2170         10286        339769 
     24  24896       tick          2184         10167        339707 
     25  24896       tick          2154         10128        339365 
     26  24896       tick          2200         10181        339281 
     27  24896       tick          2236         10118        339816 
     28  24896       tick          1983         10263        339781 
     29  24896       tick          1905         10160        340508 
     30  24896       tick          2050         10151        340554 
     31  24896       tick          2131         10260        339567 
     32  24896       tick          2110         10115        339707 
     33  24896       tick          1949         10201        339937 
     34  24896       tick          2055         10115        340252 
     35  24896       tick          2024         10224        340264 
     36  24896       tick          1995         10155        339264 
     37  24896       tick          2251         10094        339479 
     38  24896       tick          2003         10105        340692 
     39  24896       tick          1957         10027        340668 
     40  24896       tick          1890         10089        341019 
     41  24896       tick          2019         10178        340253 
     42  24896       tick          2091         10043        340662 
     43  24896       tick          2189         10048        340423 
     44  24896       tick          2050         10221        339770 
     45  24896       tick          1991          9944        340952 
     46  24896       tick          2004         10145        340722 
     47  24896       tick          2174         10045        339903 
     48  24896       exit          3333         17312        343851 
