[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   7692       tick       1911889      12420291      12420291       4992817 
      2   7692       tick       2806242      18240461      18240461       7224974 
      3   7692       tick       2780995      18076357      18076357       7732165 
      4   7692       tick       2796979      18180214      18180214       7823828 
      5   7692       tick       2812623      18281952      18281952       7735592 
      6   7692       tick       2803432      18222188      18222188       7636989 
      7   7692       tick       2694599      17514800      17514800       9771742 
      8   7692       tick       2860669      18594225      18594225      10279776 
      9   7692       tick       2789586      18132206      18132206       9637186 
     10   7692       tick       2789988      18134829      18134829       9596078 
     11   7692       tick       2766391      17981422      17981422       9740997 
     12   7692       tick       2768142      17992792      17992792      10777763 
     13   7692       tick       2776137      18044774      18044774      10173425 
     14   7692       tick       2794931      18166956      18166956       9702571 
     15   7692       tick       2810946      18271060      18271060       9488709 
     16   7692       tick       2804427      18228660      18228660       9528287 
     17   7692       tick       2807368      18247791      18247791       9288126 
     18   7692       tick       2804895      18231703      18231703       9291543 
     19   7692       tick       2785078      18102877      18102877       9295757 
     20   7692       tick       2805224      18233855      18233855       9506003 
     21   7692       tick       2800480      18203019      18203019       9660268 
     22   7692       tick       2808240      18253459      18253459       9485396 
     23   7692       tick       2799157      18194420      18194420      10049267 
     24   7692       tick       2791100      18142030      18142030       9097712 
     25   7692       tick       2811279      18273199      18273199       9206243 
     26   7692       tick       2806729      18243633      18243633       9684322 
     27   7692       tick       2800751      18204785      18204785       9407796 
     28   7692       tick       2803074      18219869      18219869       8994559 
     29   7692       tick       2810409      18267551      18267551       9158363 
     30   7692       tick       2800917      18205855      18205855       9999048 
     31   7692       tick       2805934      18238474      18238474       9886363 
     32   7692       exit       2213708      14388777      14388777       7458712 
