,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,25.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,3.3776938804319996,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,31.333799906,1778657.0,1750423.047
std,0.44534272075381093,0.0,0.0,0.0,0.0,0.0,0.6050161925710901,12820.363205179201,12887.20525288633
min,3.1068226889,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.749359,1635000.0,1603728.0
25%,3.1073913016,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,30.915086,1773000.0,1745290.5
50%,3.1076061761,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,31.334748,1773000.0,1748114.5
75%,3.923298975,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,31.758295750000002,1785000.0,1756391.75
max,4.1883884089,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,33.060024,1811000.0,1783364.0
