,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,115.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
mean,3.352766260441739,100000.0,599999.0,599999.0,599999.0,599999.0,29.34615911723447,2238289.579158317,2213265.508016032
std,0.43260745125741945,0.0,0.0,0.0,0.0,0.0,0.6274299876871895,35498.19258290774,34137.61571868054
min,3.1002038025,100000.0,599999.0,599999.0,599999.0,599999.0,27.511163,2023000.0,1999911.0
25%,3.1128214977,100000.0,599999.0,599999.0,599999.0,599999.0,28.89837775,2235000.0,2206615.0
50%,3.1148356795,100000.0,599999.0,599999.0,599999.0,599999.0,29.360783,2248000.0,2219410.5
75%,3.1177002212,100000.0,599999.0,599999.0,599999.0,599999.0,29.749359,2261000.0,2230768.0
max,4.235189588,100000.0,599999.0,599999.0,599999.0,599999.0,31.381377,2323000.0,2293325.0
