,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,10.0,5.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0
mean,5.468,100000.0,800000.0,800000.0,800000.0,800000.0,41397.64120603015,0.0,0.0,0.0,3458446.2311557787,688658.2914572865,5018077.386934673,41398.620100502514
std,0.009189365834726855,0.0,0.0,0.0,0.0,0.0,620.3419749670246,0.0,0.0,0.0,33640.27170893152,6727.658390554427,2731.263445013415,621.4677767861266
min,5.46,100000.0,800000.0,800000.0,800000.0,800000.0,39433.0,0.0,0.0,0.0,2919000.0,581000.0,5010000.0,39433.0
25%,5.46,100000.0,800000.0,800000.0,800000.0,800000.0,40894.0,0.0,0.0,0.0,3458000.0,688000.0,5019000.0,40894.0
50%,5.47,100000.0,800000.0,800000.0,800000.0,800000.0,41381.0,0.0,0.0,0.0,3458000.0,689000.0,5019000.0,41381.0
75%,5.47,100000.0,800000.0,800000.0,800000.0,800000.0,41868.0,0.0,0.0,0.0,3465000.0,690000.0,5019000.0,41868.0
max,5.49,100000.0,800000.0,800000.0,800000.0,800000.0,43329.0,0.0,0.0,0.0,3564000.0,711000.0,5019000.0,43329.0
