[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   5243       tick       1454460          2211       3188927 
      2   5243       tick       2068258            10       4134263 
      3   5243       tick       2067138            10       4131987 
      4   5243       tick       2068576            18       4134713 
      5   5243       tick       2066541             9       4130822 
      6   5243       tick       2067550            13       4132831 
      7   5243       tick       2065105            19       4127880 
      8   5243       tick       2063651            11       4125076 
      9   5243       tick       2065809            12       4129320 
     10   5243       tick       2067226             9       4132051 
     11   5243       tick       2068543             8       4134647 
     12   5243       tick       2070341            14       4138342 
     13   5243       tick       2067752            17       4133281 
     14   5243       tick       2068026            12       4133724 
     15   5243       tick       2067670            11       4133154 
     16   5243       tick       2064605            11       4126969 
     17   5243       tick       2065231            13       4128192 
     18   5243       tick       2069547             7       4136638 
     19   5243       tick       2065842            12       4129503 
     20   5243       exit       1259734            97       2517978 
