[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   5338       tick          7855      58144388         58664        146545 
      2   5338       tick          9107      86962695         39708         28820 
      3   5338       tick          9129      87061942         39284         28610 
      4   5338       tick          9198      87132675         39566         28678 
      5   5338       tick          9173      87003391         40606         28748 
      6   5338       tick          9230      87168488         40782         28628 
      7   5338       tick          9173      87149513         40575         28701 
      8   5338       tick          9173      87192735         40432         28745 
      9   5338       tick          9043      87184988         40029         28939 
     10   5338       tick          9069      87177753         40146         28922 
     11   5338       tick          9018      87187029         40310         28755 
     12   5338       tick          9058      87150024         40204         28898 
     13   5338       tick          9046      87117498         40187         29045 
     14   5338       tick          9040      87127358         40234         28963 
     15   5338       tick          8977      87164113         40275         28796 
     16   5338       tick          9035      87036590         40479         29072 
     17   5338       tick          9012      87142291         40225         28798 
     18   5338       tick          8990      87117082         40042         29148 
     19   5338       tick          9048      87111750         39810         28915 
     20   5338       tick          8962      87110472         39848         28990 
     21   5338       tick          9077      87111443         39998         28837 
     22   5338       tick          9088      86976573         39916         29131 
     23   5338       tick          9039      87145449         39758         28588 
     24   5338       tick          9121      87126858         40088         28747 
     25   5338       tick          8956      87113538         39783         28620 
     26   5338       tick          9038      87179627         39908         28656 
     27   5338       tick          9090      87144418         39747         28905 
     28   5338       tick          9111      87154222         39762         28726 
     29   5338       tick          9160      87158661         39949         28979 
     30   5338       tick          9119      87176414         39655         28652 
     31   5338       exit          3215      28282922         15296         10175 
