[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  11060       tick          2147      51615852        103044         11035 
      2  11060       tick           693      51650024         99454          6647 
      3  11060       tick           723      53908069        105954          7197 
      4  11060       tick           693      52774965        104789          6973 
      5  11060       tick           644      52908906        104903          6852 
      6  11060       tick           738      52757993        104564          7293 
      7  11060       tick           733      52883283        105137          6953 
      8  11060       tick           688      52831146        104725          6892 
      9  11060       tick           718      52887716        104931          6850 
     10  11060       tick           739      52741286        104626          7114 
     11  11060       tick           733      52854244        104705          6990 
     12  11060       tick           681      52839552        104990          6905 
     13  11060       tick           719      52873740        104795          6949 
     14  11060       tick           700      52882298        104970          6902 
     15  11060       tick           705      52861834        105044          6865 
     16  11060       tick           687      52919535        104759          6859 
     17  11060       tick           712      52892512        105111          6874 
     18  11060       tick           725      52896005        104793          6897 
     19  11060       tick           681      52849695        104728          6801 
     20  11060       tick           697      52902454        105051          7027 
     21  11060       tick           713      52828357        104680          6957 
     22  11060       tick           728      52905336        105145          6842 
     23  11060       tick           689      52855931        104721          6998 
     24  11060       tick           715      52871752        104779          6919 
     25  11060       tick           731      52907278        105133          6908 
     26  11060       tick           717      52876756        104748          6899 
     27  11060       tick           809      52757614        104687          7407 
     28  11060       tick           713      52891431        105015          6881 
     29  11060       exit           763      46999407         93464          6682 
