,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,24.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,3.3183333333333334,200000.0,200000.0,200000.0,200000.0,1300000.0,1300000.0,1300000.0,1300000.0,-1.0,-1.0,-1.0,-1.0,42063.59649122807,42326.754385964916,46138.15789473684,44436.40350877193,255.0,34140.350877192985,2519913.1052631577,1048322.3684210526,2639508.8442982454,49782.0,1022231.3596491228,50499.94298245614,13494.377192982456,918316.8859649122,11840.769736842105,32422.741228070176,1215002.74122807,38906.475877192985
std,0.022586388102931232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198.4788456169017,2176.959062894657,2343.2371956834077,2409.758412839635,0.0,2067.550200758997,67434.30677263153,627.4172457235676,71060.79702679528,369.1669029013871,527.2081912884462,627.954660849423,2286.2632563186994,606.8926042730004,2114.8774286164053,3163.1237938290874,194.33783581273786,3838.5473413421
min,3.3,200000.0,200000.0,200000.0,200000.0,1300000.0,1300000.0,1300000.0,1300000.0,-1.0,-1.0,-1.0,-1.0,34000.0,34000.0,37000.0,35000.0,255.0,27000.0,1453296.0,1045000.0,1518385.0,48488.0,1020000.0,49008.0,11529.0,916250.0,10087.0,29029.0,1213750.0,35235.0
25%,3.3,200000.0,200000.0,200000.0,200000.0,1300000.0,1300000.0,1300000.0,1300000.0,-1.0,-1.0,-1.0,-1.0,41000.0,42000.0,45000.0,44000.0,255.0,33000.0,2518882.0,1047500.0,2638864.0,49704.0,1022500.0,50078.0,12749.0,917500.0,11016.0,31031.0,1215000.0,37665.0
50%,3.31,200000.0,200000.0,200000.0,200000.0,1300000.0,1300000.0,1300000.0,1300000.0,-1.0,-1.0,-1.0,-1.0,43000.0,43000.0,47000.0,45000.0,255.0,35000.0,2529020.0,1048750.0,2649344.0,49704.0,1022500.0,50078.0,12993.0,918750.0,11016.0,31486.0,1215000.0,37665.0
75%,3.32,200000.0,200000.0,200000.0,200000.0,1300000.0,1300000.0,1300000.0,1300000.0,-1.0,-1.0,-1.0,-1.0,44000.0,44000.0,48000.0,46000.0,255.0,36000.0,2536418.0,1048750.0,2657728.0,50008.0,1022500.0,51100.0,13481.0,918750.0,11934.0,32032.0,1215000.0,38880.0
max,3.37,200000.0,200000.0,200000.0,200000.0,1300000.0,1300000.0,1300000.0,1300000.0,-1.0,-1.0,-1.0,-1.0,45000.0,45000.0,49000.0,47000.0,255.0,37000.0,2554228.0,1048750.0,2676592.0,50464.0,1022500.0,51100.0,31720.0,918750.0,28427.0,49777.0,1216250.0,59584.0
