[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  30675       tick          7337       1332305      35854160 
      2  30675       tick          4665       1554349      41990290 
      3  30675       tick          3825       1554370      42043618 
      4  30675       tick          4018       1555377      42065674 
      5  30675       tick          3915       1559026      42050795 
      6  30675       tick          3637       1560216      42102193 
      7  30675       tick          3824       1559381      42081929 
      8  30675       tick          7553       1548392      41737492 
      9  30675       tick          3770       1558509      42114047 
     10  30675       tick          3754       1556689      42068913 
     11  30675       tick          3539       1553882      42108881 
     12  30675       tick          3722       1559524      42066015 
     13  30675       tick          4141       1559753      42094987 
     14  30675       tick          3751       1556211      42072203 
     15  30675       tick          4028       1557929      42080692 
     16  30675       tick          4116       1554950      42082182 
     17  30675       tick          3270       1565882      42106469 
     18  30675       tick          4140       1558348      41984632 
     19  30675       tick          4361       1555000      42044685 
     20  30675       tick          4117       1558699      42021366 
     21  30675       tick          4567       1557101      42025216 
     22  30675       tick          4770       1558073      41966104 
     23  30675       exit          2715        865312      23380335 
