[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   8115       tick       1241159          2409       2733071 
      2   8115       tick       2110910            28       4219161 
      3   8115       tick       2104887            27       4207134 
      4   8115       tick       2103591            19       4204543 
      5   8115       tick       2104407            25       4206051 
      6   8115       tick       2105057            23       4207490 
      7   8115       tick       2109233            25       4215733 
      8   8115       tick       2109539            23       4216301 
      9   8115       tick       2103088            23       4203512 
     10   8115       tick       2103906            21       4205233 
     11   8115       tick       2099167            34       4195964 
     12   8115       tick       2106645            22       4210609 
     13   8115       tick       2109761            27       4216797 
     14   8115       tick       2112452            24       4222152 
     15   8115       tick       2111958            21       4221126 
     16   8115       tick       2111485            21       4220056 
     17   8115       tick       2106977            22       4211190 
     18   8115       tick       2107109            23       4211660 
     19   8115       tick       2103680            19       4204652 
     20   8115       tick       2104539            26       4206277 
     21   8115       tick       2104971            24       4207348 
     22   8115       exit        558438            98       1116016 
